chr	pos	LG	cM
Ha412HOChr08	133000001	08	67.22
Ha412HOChr08	134000001	08	67.22
Ha412HOChr08	135000001	08	67.22
Ha412HOChr08	136000001	08	67.22
Ha412HOChr08	137000001	08	67.22
Ha412HOChr08	138000001	08	67.22
Ha412HOChr08	139000001	08	67.23
Ha412HOChr08	140000001	08	67.25
Ha412HOChr08	141000001	08	67.25
Ha412HOChr08	142000001	08	67.29
Ha412HOChr08	143000001	08	67.29
Ha412HOChr08	144000001	08	67.29
Ha412HOChr08	145000001	08	67.29
Ha412HOChr08	146000001	08	67.29
Ha412HOChr08	147000001	08	67.29
Ha412HOChr08	148000001	08	67.29
Ha412HOChr08	149000001	08	67.29
Ha412HOChr08	150000001	08	67.29
Ha412HOChr08	151000001	08	67.29
Ha412HOChr08	152000001	08	67.29
Ha412HOChr08	153000001	08	67.29
Ha412HOChr08	154000001	08	67.29
Ha412HOChr08	155000001	08	67.29
Ha412HOChr08	156000001	08	67.29
Ha412HOChr08	157000001	08	67.29
Ha412HOChr08	158000001	08	67.29
Ha412HOChr08	159000001	08	67.29
Ha412HOChr08	160000001	08	67.29
Ha412HOChr08	161000001	08	67.29
Ha412HOChr08	162000001	08	67.29
Ha412HOChr08	163000001	08	67.29
Ha412HOChr08	164000001	08	67.29
Ha412HOChr08	165000001	08	67.29
Ha412HOChr08	166000001	08	67.29
Ha412HOChr08	167000001	08	67.29
Ha412HOChr08	168000001	08	67.38
Ha412HOChr08	169000001	08	67.48
Ha412HOChr08	170000001	08	67.58
Ha412HOChr08	171000001	08	67.68
Ha412HOChr08	172000001	08	67.77
Ha412HOChr08	173000001	08	67.85
Ha412HOChr08	174000001	08	67.93
Ha412HOChr08	175000001	08	68.01
Ha412HOChr08	176000001	08	68.2
Ha412HOChr08	177000001	08	68.33
Ha412HOChr08	177936428	08	68.38
Ha412HOChr09	1	09	0.01
Ha412HOChr09	1000001	09	0.01
Ha412HOChr09	2000001	09	0.8
Ha412HOChr09	3000001	09	2.21
Ha412HOChr09	4000001	09	3.92
Ha412HOChr09	5000001	09	5.68
Ha412HOChr09	6000001	09	7.33
Ha412HOChr09	7000001	09	8.92
Ha412HOChr09	8000001	09	10.42
Ha412HOChr09	9000001	09	11.74
Ha412HOChr09	10000001	09	12.85
Ha412HOChr09	11000001	09	13.87
Ha412HOChr09	12000001	09	15.05
Ha412HOChr09	13000001	09	16.28
Ha412HOChr09	14000001	09	17.43
Ha412HOChr09	15000001	09	18.41
Ha412HOChr09	16000001	09	19.37
Ha412HOChr09	17000001	09	20.17
Ha412HOChr09	18000001	09	20.85
Ha412HOChr09	19000001	09	21.36
Ha412HOChr09	20000001	09	21.54
Ha412HOChr09	21000001	09	21.55
Ha412HOChr09	22000001	09	21.55
Ha412HOChr09	23000001	09	21.55
Ha412HOChr09	24000001	09	21.55
Ha412HOChr09	25000001	09	21.55
Ha412HOChr09	26000001	09	21.55
Ha412HOChr09	27000001	09	21.55
Ha412HOChr09	28000001	09	21.55
Ha412HOChr09	29000001	09	21.55
Ha412HOChr09	30000001	09	21.67
Ha412HOChr09	31000001	09	21.89
Ha412HOChr09	32000001	09	22.15
Ha412HOChr09	33000001	09	22.41
Ha412HOChr09	34000001	09	22.64
Ha412HOChr09	35000001	09	22.8
Ha412HOChr09	36000001	09	22.86
Ha412HOChr09	37000001	09	22.86
Ha412HOChr09	38000001	09	22.86
Ha412HOChr09	39000001	09	22.9
Ha412HOChr09	40000001	09	22.99
Ha412HOChr09	41000001	09	23.14
Ha412HOChr09	42000001	09	23.31
Ha412HOChr09	43000001	09	23.4
Ha412HOChr09	44000001	09	23.43
Ha412HOChr09	45000001	09	23.43
Ha412HOChr09	46000001	09	23.43
Ha412HOChr09	47000001	09	23.43
Ha412HOChr09	48000001	09	23.43
Ha412HOChr09	49000001	09	23.53
Ha412HOChr09	50000001	09	23.84
Ha412HOChr09	51000001	09	24.1
Ha412HOChr09	52000001	09	24.23
Ha412HOChr09	53000001	09	24.32
Ha412HOChr09	54000001	09	24.44
Ha412HOChr09	55000001	09	24.59
Ha412HOChr09	56000001	09	24.7
Ha412HOChr09	57000001	09	24.74
Ha412HOChr09	58000001	09	24.74
Ha412HOChr09	59000001	09	24.74
Ha412HOChr09	60000001	09	24.74
Ha412HOChr09	61000001	09	24.74
Ha412HOChr09	62000001	09	24.74
Ha412HOChr09	63000001	09	24.74
Ha412HOChr09	64000001	09	24.74
Ha412HOChr09	65000001	09	24.74
Ha412HOChr09	66000001	09	24.74
Ha412HOChr09	67000001	09	24.74
Ha412HOChr09	68000001	09	24.74
Ha412HOChr09	69000001	09	24.74
Ha412HOChr09	70000001	09	24.74
Ha412HOChr09	71000001	09	24.74
Ha412HOChr09	72000001	09	24.74
Ha412HOChr09	73000001	09	24.74
Ha412HOChr09	74000001	09	24.74
Ha412HOChr09	75000001	09	24.74
Ha412HOChr09	76000001	09	24.75
Ha412HOChr09	77000001	09	24.77
Ha412HOChr09	78000001	09	24.78
Ha412HOChr09	79000001	09	24.78
Ha412HOChr09	80000001	09	24.78
Ha412HOChr09	81000001	09	24.78
Ha412HOChr09	82000001	09	24.78
Ha412HOChr09	83000001	09	24.78
Ha412HOChr09	84000001	09	24.78
Ha412HOChr09	85000001	09	24.78
Ha412HOChr09	86000001	09	24.78
Ha412HOChr09	87000001	09	24.78
Ha412HOChr09	88000001	09	24.78
Ha412HOChr09	89000001	09	24.78
Ha412HOChr09	90000001	09	24.78
Ha412HOChr09	91000001	09	24.78
Ha412HOChr09	92000001	09	24.78
Ha412HOChr09	93000001	09	24.78
Ha412HOChr09	94000001	09	24.78
Ha412HOChr09	95000001	09	24.78
Ha412HOChr09	96000001	09	24.78
Ha412HOChr09	97000001	09	24.78
Ha412HOChr09	98000001	09	24.78
Ha412HOChr09	99000001	09	24.78
Ha412HOChr09	100000001	09	24.78
Ha412HOChr09	101000001	09	24.78
Ha412HOChr09	102000001	09	24.78
Ha412HOChr09	103000001	09	24.78
Ha412HOChr09	104000001	09	24.78
Ha412HOChr09	105000001	09	24.78
Ha412HOChr09	106000001	09	24.79
Ha412HOChr09	107000001	09	24.88
Ha412HOChr09	108000001	09	24.98
Ha412HOChr09	109000001	09	25.09
Ha412HOChr09	110000001	09	25.2
Ha412HOChr09	111000001	09	25.3
Ha412HOChr09	112000001	09	25.5
Ha412HOChr09	113000001	09	25.77
Ha412HOChr09	114000001	09	26.09
Ha412HOChr09	115000001	09	26.43
Ha412HOChr09	116000001	09	26.66
Ha412HOChr09	117000001	09	26.8
Ha412HOChr09	118000001	09	26.87
Ha412HOChr09	119000001	09	27.02
Ha412HOChr09	120000001	09	27.41
Ha412HOChr09	121000001	09	28.18
Ha412HOChr09	122000001	09	29.2
Ha412HOChr09	123000001	09	30.04
Ha412HOChr09	124000001	09	30.81
Ha412HOChr09	125000001	09	31.78
Ha412HOChr09	126000001	09	32.76
Ha412HOChr09	127000001	09	33.73
Ha412HOChr09	128000001	09	34.65
Ha412HOChr09	129000001	09	35.45
Ha412HOChr09	130000001	09	36.11
Ha412HOChr09	131000001	09	36.71
Ha412HOChr09	132000001	09	37.34
Ha412HOChr09	133000001	09	38.24
Ha412HOChr09	134000001	09	39.23
Ha412HOChr09	135000001	09	40.01
Ha412HOChr09	136000001	09	40.74
Ha412HOChr09	137000001	09	41.62
Ha412HOChr09	138000001	09	42.38
Ha412HOChr09	139000001	09	42.78
Ha412HOChr09	140000001	09	42.9
Ha412HOChr09	141000001	09	43.02
Ha412HOChr09	142000001	09	43.42
Ha412HOChr09	143000001	09	44.26
Ha412HOChr09	144000001	09	45.36
Ha412HOChr09	145000001	09	46.49
Ha412HOChr09	146000001	09	47.53
Ha412HOChr09	147000001	09	48.35
Ha412HOChr09	148000001	09	48.85
Ha412HOChr09	149000001	09	49.06
Ha412HOChr09	150000001	09	49.24
Ha412HOChr09	151000001	09	49.43
Ha412HOChr09	152000001	09	49.66
Ha412HOChr09	153000001	09	49.94
Ha412HOChr09	154000001	09	50.26
Ha412HOChr09	155000001	09	50.6
Ha412HOChr09	156000001	09	50.97
Ha412HOChr09	157000001	09	51.35
Ha412HOChr09	158000001	09	51.73
Ha412HOChr09	159000001	09	52.1
Ha412HOChr09	160000001	09	52.45
Ha412HOChr09	161000001	09	52.78
Ha412HOChr09	162000001	09	53.07
Ha412HOChr09	163000001	09	53.32
Ha412HOChr09	164000001	09	53.52
Ha412HOChr09	165000001	09	53.65
Ha412HOChr09	166000001	09	53.82
Ha412HOChr09	167000001	09	54.21
Ha412HOChr09	168000001	09	54.82
Ha412HOChr09	169000001	09	55.52
Ha412HOChr09	170000001	09	56.19
Ha412HOChr09	171000001	09	56.75
Ha412HOChr09	172000001	09	57.23
Ha412HOChr09	173000001	09	57.49
Ha412HOChr09	174000001	09	57.67
Ha412HOChr09	175000001	09	58.1
Ha412HOChr09	176000001	09	58.76
Ha412HOChr09	177000001	09	59.53
Ha412HOChr09	178000001	09	60.17
Ha412HOChr09	179000001	09	60.55
Ha412HOChr09	180000001	09	60.73
Ha412HOChr09	181000001	09	60.83
Ha412HOChr09	182000001	09	61.11
Ha412HOChr09	183000001	09	61.59
Ha412HOChr09	184000001	09	61.98
Ha412HOChr09	185000001	09	62.3
Ha412HOChr09	186000001	09	62.74
Ha412HOChr09	187000001	09	63.4
Ha412HOChr09	188000001	09	64.2
Ha412HOChr09	189000001	09	65.22
Ha412HOChr09	190000001	09	66.23
Ha412HOChr09	191000001	09	67.36
Ha412HOChr09	192000001	09	69.01
Ha412HOChr09	193000001	09	71.6
Ha412HOChr09	194000001	09	75.14
Ha412HOChr09	195000001	09	79.06
Ha412HOChr09	196000001	09	82.77
Ha412HOChr09	197000001	09	86.05
Ha412HOChr09	198000001	09	88.91
Ha412HOChr09	199000001	09	91.16
Ha412HOChr09	200000001	09	92.82
Ha412HOChr09	200254352	09	93.22
Ha412HOChr10	1	10	0.01
Ha412HOChr10	1000001	10	0.01
Ha412HOChr10	2000001	10	2.92
Ha412HOChr10	3000001	10	6.17
Ha412HOChr10	4000001	10	9.35
Ha412HOChr10	5000001	10	12.12
Ha412HOChr10	6000001	10	14.41
Ha412HOChr10	7000001	10	16.52
Ha412HOChr10	8000001	10	18.62
Ha412HOChr10	9000001	10	20.85
Ha412HOChr10	10000001	10	23.31
Ha412HOChr10	11000001	10	25.76
Ha412HOChr10	12000001	10	27.87
Ha412HOChr10	13000001	10	29.73
Ha412HOChr10	14000001	10	31.46
Ha412HOChr10	15000001	10	32.93
Ha412HOChr10	16000001	10	34.09
Ha412HOChr10	17000001	10	35.02
Ha412HOChr10	18000001	10	35.87
Ha412HOChr10	19000001	10	36.76
Ha412HOChr10	20000001	10	37.47
Ha412HOChr10	21000001	10	38.13
Ha412HOChr10	22000001	10	38.83
Ha412HOChr10	23000001	10	39.62
Ha412HOChr10	24000001	10	40.46
Ha412HOChr10	25000001	10	41.16
Ha412HOChr10	26000001	10	41.55
Ha412HOChr10	27000001	10	41.71
Ha412HOChr10	28000001	10	41.86
Ha412HOChr10	29000001	10	42.16
Ha412HOChr10	30000001	10	42.61
Ha412HOChr10	31000001	10	43.11
Ha412HOChr10	32000001	10	43.53
Ha412HOChr10	33000001	10	43.8
Ha412HOChr10	34000001	10	43.91
Ha412HOChr10	35000001	10	43.96
Ha412HOChr10	36000001	10	44.02
Ha412HOChr10	37000001	10	44.06
Ha412HOChr10	38000001	10	44.06
Ha412HOChr10	39000001	10	44.06
Ha412HOChr10	40000001	10	44.06
Ha412HOChr10	41000001	10	44.06
Ha412HOChr10	42000001	10	44.19
Ha412HOChr10	43000001	10	44.39
Ha412HOChr10	44000001	10	44.52
Ha412HOChr10	45000001	10	44.57
Ha412HOChr10	46000001	10	44.57
Ha412HOChr10	47000001	10	44.57
Ha412HOChr10	48000001	10	44.57
Ha412HOChr10	49000001	10	44.57
Ha412HOChr10	50000001	10	44.57
Ha412HOChr10	51000001	10	44.62
Ha412HOChr10	52000001	10	44.73
Ha412HOChr10	53000001	10	44.82
Ha412HOChr10	54000001	10	44.86
Ha412HOChr10	55000001	10	44.86
Ha412HOChr10	56000001	10	44.86
Ha412HOChr10	57000001	10	44.86
Ha412HOChr10	58000001	10	44.86
Ha412HOChr10	59000001	10	44.86
Ha412HOChr10	60000001	10	44.86
Ha412HOChr10	61000001	10	44.86
Ha412HOChr10	62000001	10	44.86
Ha412HOChr10	63000001	10	44.86
Ha412HOChr10	64000001	10	44.86
Ha412HOChr10	65000001	10	44.86
Ha412HOChr10	66000001	10	44.86
Ha412HOChr10	67000001	10	44.86
Ha412HOChr10	68000001	10	44.86
Ha412HOChr10	69000001	10	44.86
Ha412HOChr10	70000001	10	44.86
Ha412HOChr10	71000001	10	44.86
Ha412HOChr10	72000001	10	44.86
Ha412HOChr10	73000001	10	44.86
Ha412HOChr10	74000001	10	44.86
Ha412HOChr10	75000001	10	44.86
Ha412HOChr10	76000001	10	44.86
Ha412HOChr10	77000001	10	44.86
Ha412HOChr10	78000001	10	44.86
Ha412HOChr10	79000001	10	44.86
Ha412HOChr10	80000001	10	44.86
Ha412HOChr10	81000001	10	44.86
Ha412HOChr10	82000001	10	44.86
Ha412HOChr10	83000001	10	44.86
Ha412HOChr10	84000001	10	44.86
Ha412HOChr10	85000001	10	44.86
Ha412HOChr10	86000001	10	44.86
Ha412HOChr10	87000001	10	44.86
Ha412HOChr10	88000001	10	44.86
Ha412HOChr10	89000001	10	44.86
Ha412HOChr10	90000001	10	44.86
Ha412HOChr10	91000001	10	44.86
Ha412HOChr10	92000001	10	44.86
Ha412HOChr10	93000001	10	44.86
Ha412HOChr10	94000001	10	44.86
Ha412HOChr10	95000001	10	44.86
Ha412HOChr10	96000001	10	44.86
Ha412HOChr10	97000001	10	44.86
Ha412HOChr10	98000001	10	44.86
Ha412HOChr10	99000001	10	44.86
Ha412HOChr10	100000001	10	44.86
Ha412HOChr10	101000001	10	44.86
Ha412HOChr10	102000001	10	44.86
Ha412HOChr10	103000001	10	44.86
Ha412HOChr10	104000001	10	44.86
Ha412HOChr10	105000001	10	44.86
Ha412HOChr10	106000001	10	44.86
Ha412HOChr10	107000001	10	44.86
Ha412HOChr10	108000001	10	44.86
Ha412HOChr10	109000001	10	44.86
Ha412HOChr10	110000001	10	44.86
Ha412HOChr10	111000001	10	44.86
Ha412HOChr10	112000001	10	44.86
Ha412HOChr10	113000001	10	44.86
Ha412HOChr10	114000001	10	44.86
Ha412HOChr10	115000001	10	44.86
Ha412HOChr10	116000001	10	44.86
Ha412HOChr10	117000001	10	44.86
Ha412HOChr10	118000001	10	44.86
Ha412HOChr10	119000001	10	44.86
Ha412HOChr10	120000001	10	44.86
Ha412HOChr10	121000001	10	44.86
Ha412HOChr10	122000001	10	44.86
Ha412HOChr10	123000001	10	44.86
Ha412HOChr10	124000001	10	44.86
Ha412HOChr10	125000001	10	44.86
Ha412HOChr10	126000001	10	44.86
Ha412HOChr10	127000001	10	44.86
Ha412HOChr10	128000001	10	44.86
Ha412HOChr10	129000001	10	44.86
Ha412HOChr10	130000001	10	44.86
Ha412HOChr10	131000001	10	44.86
Ha412HOChr10	132000001	10	44.86
Ha412HOChr10	133000001	10	44.86
Ha412HOChr10	134000001	10	44.86
Ha412HOChr10	135000001	10	44.86
Ha412HOChr10	136000001	10	44.86
Ha412HOChr10	137000001	10	44.86
Ha412HOChr10	138000001	10	44.86
Ha412HOChr10	139000001	10	44.86
Ha412HOChr10	140000001	10	44.87
Ha412HOChr10	141000001	10	44.96
Ha412HOChr10	142000001	10	45.05
Ha412HOChr10	143000001	10	45.13
Ha412HOChr10	144000001	10	45.16
Ha412HOChr10	145000001	10	45.17
Ha412HOChr10	146000001	10	45.17
Ha412HOChr10	147000001	10	45.17
Ha412HOChr10	148000001	10	45.17
Ha412HOChr10	149000001	10	45.19
Ha412HOChr10	150000001	10	45.37
Ha412HOChr10	151000001	10	45.7
Ha412HOChr10	152000001	10	46.15
Ha412HOChr10	153000001	10	46.64
Ha412HOChr10	154000001	10	46.94
Ha412HOChr10	155000001	10	47.05
Ha412HOChr10	156000001	10	47.05
Ha412HOChr10	157000001	10	47.05
Ha412HOChr10	158000001	10	47.05
Ha412HOChr10	159000001	10	47.05
Ha412HOChr10	160000001	10	47.05
Ha412HOChr10	161000001	10	47.05
Ha412HOChr10	162000001	10	47.05
Ha412HOChr10	163000001	10	47.19
Ha412HOChr10	164000001	10	47.54
Ha412HOChr10	165000001	10	47.97
Ha412HOChr10	166000001	10	48.37
Ha412HOChr10	167000001	10	48.76
Ha412HOChr10	168000001	10	49.14
Ha412HOChr10	169000001	10	49.52
Ha412HOChr10	170000001	10	50.02
Ha412HOChr10	171000001	10	50.78
Ha412HOChr10	172000001	10	51.65
Ha412HOChr10	173000001	10	52.36
Ha412HOChr10	174000001	10	52.91
Ha412HOChr10	175000001	10	53.52
Ha412HOChr10	176000001	10	54.39
Ha412HOChr10	177000001	10	55.59
Ha412HOChr10	178000001	10	57.07
Ha412HOChr10	179000001	10	58.54
Ha412HOChr10	180000001	10	59.91
Ha412HOChr10	181000001	10	61.15
Ha412HOChr10	182000001	10	62.25
Ha412HOChr10	183000001	10	63.24
Ha412HOChr10	184000001	10	64.51
Ha412HOChr10	185000001	10	66.5
Ha412HOChr10	186000001	10	69.24
Ha412HOChr10	187000001	10	72.57
Ha412HOChr10	188000001	10	76.51
Ha412HOChr10	189000001	10	81
Ha412HOChr10	190000001	10	85.79
Ha412HOChr10	190919061	10	90.22
Ha412HOChr11	1	11	0.01
Ha412HOChr11	1000001	11	0.25
Ha412HOChr11	2000001	11	4.07
Ha412HOChr11	3000001	11	6.21
Ha412HOChr11	4000001	11	7.76
Ha412HOChr11	5000001	11	11.89
Ha412HOChr11	6000001	11	17.24
Ha412HOChr11	7000001	11	20.07
Ha412HOChr11	8000001	11	22.46
Ha412HOChr11	9000001	11	23.75
Ha412HOChr11	10000001	11	26.88
Ha412HOChr11	11000001	11	31.14
Ha412HOChr11	12000001	11	32.42
Ha412HOChr11	13000001	11	33.21
Ha412HOChr11	14000001	11	34.51
Ha412HOChr11	15000001	11	36.3
Ha412HOChr11	16000001	11	37.41
Ha412HOChr11	17000001	11	37.46
Ha412HOChr11	18000001	11	37.82
Ha412HOChr11	19000001	11	38.86
Ha412HOChr11	20000001	11	40.12
Ha412HOChr11	21000001	11	40.15
Ha412HOChr11	22000001	11	40.15
Ha412HOChr11	23000001	11	40.21
Ha412HOChr11	24000001	11	40.43
Ha412HOChr11	25000001	11	40.73
Ha412HOChr11	26000001	11	41.05
Ha412HOChr11	27000001	11	41.34
Ha412HOChr11	28000001	11	41.56
Ha412HOChr11	29000001	11	41.67
Ha412HOChr11	30000001	11	41.67
Ha412HOChr11	31000001	11	41.67
Ha412HOChr11	32000001	11	41.7
Ha412HOChr11	33000001	11	41.7
Ha412HOChr11	34000001	11	41.7
Ha412HOChr11	35000001	11	41.7
Ha412HOChr11	36000001	11	41.7
Ha412HOChr11	37000001	11	41.7
Ha412HOChr11	38000001	11	41.7
Ha412HOChr11	39000001	11	41.7
Ha412HOChr11	40000001	11	41.76
Ha412HOChr11	41000001	11	42.76
Ha412HOChr11	42000001	11	43.93
Ha412HOChr11	43000001	11	44.95
Ha412HOChr11	44000001	11	45.4
Ha412HOChr11	45000001	11	45.4
Ha412HOChr11	46000001	11	45.4
Ha412HOChr11	47000001	11	45.4
Ha412HOChr11	48000001	11	45.4
Ha412HOChr11	49000001	11	45.4
Ha412HOChr11	50000001	11	45.4
Ha412HOChr11	51000001	11	45.99
Ha412HOChr11	52000001	11	46.43
Ha412HOChr11	53000001	11	46.57
Ha412HOChr11	54000001	11	46.6
Ha412HOChr11	55000001	11	46.6
Ha412HOChr11	56000001	11	46.6
Ha412HOChr11	57000001	11	46.6
Ha412HOChr11	58000001	11	46.6
Ha412HOChr11	59000001	11	46.64
Ha412HOChr11	60000001	11	46.74
Ha412HOChr11	61000001	11	46.83
Ha412HOChr11	62000001	11	46.92
Ha412HOChr11	63000001	11	47
Ha412HOChr11	64000001	11	47.07
Ha412HOChr11	65000001	11	47.13
Ha412HOChr11	66000001	11	47.18
Ha412HOChr11	67000001	11	47.22
Ha412HOChr11	68000001	11	47.24
Ha412HOChr11	69000001	11	47.24
Ha412HOChr11	70000001	11	47.24
Ha412HOChr11	71000001	11	47.24
Ha412HOChr11	72000001	11	47.24
Ha412HOChr11	73000001	11	47.24
Ha412HOChr11	74000001	11	47.24
Ha412HOChr11	75000001	11	47.24
Ha412HOChr11	76000001	11	47.24
Ha412HOChr11	77000001	11	47.24
Ha412HOChr11	78000001	11	47.24
Ha412HOChr11	79000001	11	47.24
Ha412HOChr11	80000001	11	47.24
Ha412HOChr11	81000001	11	47.24
Ha412HOChr11	82000001	11	47.24
Ha412HOChr11	83000001	11	47.24
Ha412HOChr11	84000001	11	47.24
Ha412HOChr11	85000001	11	47.24
Ha412HOChr11	86000001	11	47.24
Ha412HOChr11	87000001	11	47.24
Ha412HOChr11	88000001	11	47.24
Ha412HOChr11	89000001	11	47.24
Ha412HOChr11	90000001	11	47.24
Ha412HOChr11	91000001	11	47.24
Ha412HOChr11	92000001	11	47.27
Ha412HOChr11	93000001	11	47.3
Ha412HOChr11	94000001	11	47.3
Ha412HOChr11	95000001	11	47.3
Ha412HOChr11	96000001	11	47.3
Ha412HOChr11	97000001	11	47.3
Ha412HOChr11	98000001	11	47.3
Ha412HOChr11	99000001	11	47.3
Ha412HOChr11	100000001	11	47.3
Ha412HOChr11	101000001	11	47.3
Ha412HOChr11	102000001	11	47.3
Ha412HOChr11	103000001	11	47.3
Ha412HOChr11	104000001	11	47.3
Ha412HOChr11	105000001	11	47.3
Ha412HOChr11	106000001	11	47.3
Ha412HOChr11	107000001	11	47.3
Ha412HOChr11	108000001	11	47.3
Ha412HOChr11	109000001	11	47.3
Ha412HOChr11	110000001	11	47.3
Ha412HOChr11	111000001	11	47.3
Ha412HOChr11	112000001	11	47.3
Ha412HOChr11	113000001	11	47.3
Ha412HOChr11	114000001	11	47.3
Ha412HOChr11	115000001	11	47.3
Ha412HOChr11	116000001	11	47.3
Ha412HOChr11	117000001	11	47.3
Ha412HOChr11	118000001	11	47.3
Ha412HOChr11	119000001	11	47.3
Ha412HOChr11	120000001	11	47.3
Ha412HOChr11	121000001	11	47.3
Ha412HOChr11	122000001	11	47.3
Ha412HOChr11	123000001	11	47.3
Ha412HOChr11	124000001	11	47.3
Ha412HOChr11	125000001	11	47.3
Ha412HOChr11	126000001	11	47.3
Ha412HOChr11	127000001	11	47.3
Ha412HOChr11	128000001	11	47.3
Ha412HOChr11	129000001	11	47.3
Ha412HOChr11	130000001	11	47.3
Ha412HOChr11	131000001	11	47.3
Ha412HOChr11	132000001	11	47.3
Ha412HOChr11	133000001	11	47.3
Ha412HOChr11	134000001	11	47.3
Ha412HOChr11	135000001	11	47.3
Ha412HOChr11	136000001	11	47.3
Ha412HOChr11	137000001	11	47.3
Ha412HOChr11	138000001	11	47.3
Ha412HOChr11	139000001	11	47.3
Ha412HOChr11	140000001	11	47.3
Ha412HOChr11	141000001	11	47.3
Ha412HOChr11	142000001	11	47.3
Ha412HOChr11	143000001	11	47.3
Ha412HOChr11	144000001	11	47.3
Ha412HOChr11	145000001	11	47.3
Ha412HOChr11	146000001	11	47.3
Ha412HOChr11	147000001	11	47.3
Ha412HOChr11	148000001	11	47.3
Ha412HOChr11	149000001	11	47.8
Ha412HOChr11	150000001	11	48.35
Ha412HOChr11	151000001	11	49.02
Ha412HOChr11	152000001	11	49.26
Ha412HOChr11	153000001	11	49.62
Ha412HOChr11	154000001	11	50.62
Ha412HOChr11	155000001	11	51.77
Ha412HOChr11	156000001	11	52.2
Ha412HOChr11	157000001	11	52.37
Ha412HOChr11	158000001	11	52.76
Ha412HOChr11	159000001	11	53.36
Ha412HOChr11	160000001	11	53.99
Ha412HOChr11	161000001	11	54.46
Ha412HOChr11	162000001	11	54.6
Ha412HOChr11	163000001	11	54.6
Ha412HOChr11	164000001	11	54.6
Ha412HOChr11	165000001	11	54.6
Ha412HOChr11	166000001	11	54.6
Ha412HOChr11	167000001	11	54.78
Ha412HOChr11	168000001	11	55.66
Ha412HOChr11	169000001	11	56.45
Ha412HOChr11	170000001	11	56.74
Ha412HOChr11	171000001	11	57.66
Ha412HOChr11	172000001	11	57.87
Ha412HOChr11	173000001	11	58.33
Ha412HOChr11	174000001	11	59.04
Ha412HOChr11	175000001	11	59.43
Ha412HOChr11	176000001	11	59.43
Ha412HOChr11	177000001	11	59.43
Ha412HOChr11	178000001	11	59.93
Ha412HOChr11	179000001	11	62.09
Ha412HOChr11	180000001	11	63.64
Ha412HOChr11	181000001	11	63.77
Ha412HOChr11	182000001	11	64.06
Ha412HOChr11	183000001	11	64.25
Ha412HOChr11	184000001	11	64.44
Ha412HOChr11	185000001	11	65.07
Ha412HOChr11	186000001	11	67.94
Ha412HOChr11	187000001	11	69.06
Ha412HOChr11	188000001	11	71.57
Ha412HOChr11	189000001	11	75.92
Ha412HOChr11	190000001	11	77.64
Ha412HOChr11	191000001	11	78.82
Ha412HOChr11	192000001	11	80.27
Ha412HOChr11	193000001	11	81.97
Ha412HOChr11	194000001	11	83.07
Ha412HOChr11	195000001	11	83.07
Ha412HOChr11	196000001	11	83.17
Ha412HOChr11	197000001	11	83.17
Ha412HOChr11	198000001	11	83.85
Ha412HOChr11	199000001	11	84.82
Ha412HOChr11	199477616	11	85.07
Ha412HOChr12	1	12	0.01
Ha412HOChr12	1000001	12	2.66
Ha412HOChr12	2000001	12	6.63
Ha412HOChr12	3000001	12	9.8
Ha412HOChr12	4000001	12	12.6
Ha412HOChr12	5000001	12	16.67
Ha412HOChr12	6000001	12	21.07
Ha412HOChr12	7000001	12	23.91
Ha412HOChr12	8000001	12	25.59
Ha412HOChr12	9000001	12	26.78
Ha412HOChr12	10000001	12	27.62
Ha412HOChr12	11000001	12	28.17
Ha412HOChr12	12000001	12	28.92
Ha412HOChr12	13000001	12	30.33
Ha412HOChr12	14000001	12	31.61
Ha412HOChr12	15000001	12	32.97
Ha412HOChr12	16000001	12	34.78
Ha412HOChr12	17000001	12	35.97
Ha412HOChr12	18000001	12	36.66
Ha412HOChr12	19000001	12	37.21
Ha412HOChr12	20000001	12	38.08
Ha412HOChr12	21000001	12	38.68
Ha412HOChr12	22000001	12	38.77
Ha412HOChr12	23000001	12	38.77
Ha412HOChr12	24000001	12	38.77
Ha412HOChr12	25000001	12	38.81
Ha412HOChr12	26000001	12	39.37
Ha412HOChr12	27000001	12	40.26
Ha412HOChr12	28000001	12	40.84
Ha412HOChr12	29000001	12	41.05
Ha412HOChr12	30000001	12	41.39
Ha412HOChr12	31000001	12	41.87
Ha412HOChr12	32000001	12	42.41
Ha412HOChr12	33000001	12	42.93
Ha412HOChr12	34000001	12	43.35
Ha412HOChr12	35000001	12	43.63
Ha412HOChr12	36000001	12	44.05
Ha412HOChr12	37000001	12	44.6
Ha412HOChr12	38000001	12	45.2
Ha412HOChr12	39000001	12	45.64
Ha412HOChr12	40000001	12	45.74
Ha412HOChr12	41000001	12	45.74
Ha412HOChr12	42000001	12	45.74
Ha412HOChr12	43000001	12	45.74
Ha412HOChr12	44000001	12	46.06
Ha412HOChr12	45000001	12	46.82
Ha412HOChr12	46000001	12	47.56
Ha412HOChr12	47000001	12	47.87
Ha412HOChr12	48000001	12	47.9
Ha412HOChr12	49000001	12	47.9
Ha412HOChr12	50000001	12	47.9
Ha412HOChr12	51000001	12	47.9
Ha412HOChr12	52000001	12	47.9
Ha412HOChr12	53000001	12	47.9
Ha412HOChr12	54000001	12	48.25
Ha412HOChr12	55000001	12	49
Ha412HOChr12	56000001	12	49.77
Ha412HOChr12	57000001	12	50.05
Ha412HOChr12	58000001	12	50.05
