Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr07,125298081,7,16.31
Ha412HOChr02,183804627,2,68.09
Ha412HOChr08,26843127,8,42.20
Ha412HOChr17,12788259,17,26.24
Ha412HOChr15,655006,15,0.00
Ha412HOChr06,12898103,6,29.08
Ha412HOChr07,35780901,12,39.01
Ha412HOChr12,19002815,12,38.30
Ha412HOChr06,22991224,6,35.46
Ha412HOChr10,111753767,10,44.68
Ha412HOChr16,164878669,16,58.87
Ha412HOChr14,123388578,14,16.67
Ha412HOChr12,19132602,12,38.30
Ha412HOChr07,154035644,7,36.52
Ha412HOChr04,204018718,4,64.18
Ha412HOChr10,156675137,10,49.29
Ha412HOChr13,90035583,13,20.21
Ha412HOChr05,169945278,5,63.83
Ha412HOChr11,166127268,11,55.67
Ha412HOChr14,156751164,14,27.66
Ha412HOChr08,37099031,8,44.33
Ha412HOChr05,4336914,5,19.86
Ha412HOChr07,1101130,7,0.00
Ha412HOChr07,93282762,7,13.12
Ha412HOChr13,65850537,13,1.77
Ha412HOChr08,45256902,8,45.39
Ha412HOChr07,131885542,7,18.09
Ha412HOChr10,7350824,3,21.99
Ha412HOChr17,11728620,17,26.24
Ha412HOChr05,169908489,5,63.83
Ha412HOChr01,132640580,1,28.01
Ha412HOChr04,190391847,4,58.87
Ha412HOChr08,45259349,8,45.39
Ha412HOChr12,103497045,12,59.22
Ha412HOChr01,1374097,1,0.00
Ha412HOChr14,121909538,14,16.67
Ha412HOChr15,10228210,5,63.83
Ha412HOChr08,15297876,8,38.30
Ha412HOChr08,49657572,8,45.39
Ha412HOChr05,180863353,5,79.08
Ha412HOChr15,27142309,15,40.07
Ha412HOChr01,149126679,1,53.19
Ha412HOChr14,145057884,14,25.53
Ha412HOChr11,166127873,11,55.67
Ha412HOChr03,146914360,3,21.63
Ha412HOChr12,19007956,12,38.30
Ha412HOChr09,137037208,14,21.28
Ha412HOChr05,18046825,6,42.55
Ha412HOChr14,121892307,14,16.67
Ha412HOChr14,131389308,14,21.28
Ha412HOChr15,653213,15,0.00
Ha412HOChr03,145601660,3,21.28
Ha412HOChr15,131177395,15,71.99
Ha412HOChr06,51466934,6,41.84
Ha412HOChr11,153808384,13,59.93
Ha412HOChr01,124837923,8,57.09
Ha412HOChr04,207893997,4,69.50
Ha412HOChr04,221536482,10,52.84
Ha412HOChr03,142285042,3,19.15
Ha412HOChr04,57435960,4,52.48
Ha412HOChr02,60710879,2,27.66
Ha412HOChr03,173413543,3,46.81
Ha412HOChr03,154815022,3,21.99
Ha412HOChr12,62655082,8,0.00
Ha412HOChr06,135752130,6,45.04
Ha412HOChr14,104440064,10,45.04
Ha412HOChr08,174280094,8,62.77
Ha412HOChr13,163984377,13,46.81
Ha412HOChr06,66958784,6,42.55
Ha412HOChr04,214130160,10,57.09
Ha412HOChr04,197096578,4,60.99
Ha412HOChr14,187919196,14,71.63
Ha412HOChr11,189364360,11,81.91
Ha412HOChr01,148628066,1,52.84
Ha412HOChr10,174451844,10,57.09
Ha412HOChr06,34782941,6,36.17
Ha412HOChr01,152726583,1,60.64
Ha412HOChr12,20094190,12,38.30
Ha412HOChr06,99146348,6,45.04
Ha412HOChr14,152636297,14,26.60
Ha412HOChr10,137248419,10,45.39
Ha412HOChr12,72933340,12,56.38
Ha412HOChr05,140940881,8,57.45
Ha412HOChr01,1357708,1,0.00
Ha412HOChr05,173136722,5,63.83
Ha412HOChr08,87774322,8,49.65
Ha412HOChr07,3319200,7,5.67
Ha412HOChr05,109779872,5,57.80
Ha412HOChr13,5059890,13,0.71
Ha412HOChr01,75438709,1,9.22
Ha412HOChr10,128059035,10,45.04
Ha412HOChr08,100988381,8,57.45
Ha412HOChr05,49937828,5,56.74
Ha412HOChr11,198999047,11,98.94
Ha412HOChr09,144544288,9,40.07
Ha412HOChr02,121756921,2,27.66
Ha412HOChr02,165372387,2,32.62
Ha412HOChr11,3011594,11,8.51
Ha412HOChr09,175161404,2,27.66
Ha412HOChr06,26499015,6,36.17
Ha412HOChr04,59362048,4,53.19
Ha412HOChr17,1216639,17,0.00
Ha412HOChr16,120349760,16,49.65
Ha412HOChr04,4798177,2,27.30
Ha412HOChr14,1323570,7,21.99
Ha412HOChr09,189870228,9,58.87
Ha412HOChr09,144541875,9,40.07
Ha412HOChr02,102390109,2,27.66
Ha412HOChr02,59514816,2,27.66
Ha412HOChr16,121057895,16,49.65
Ha412HOChr07,123501910,7,15.60
Ha412HOChr16,190683138,16,62.77
Ha412HOChr13,88896726,13,18.09
Ha412HOChr05,159901264,5,64.54
Ha412HOChr15,137687405,15,70.57
Ha412HOChr04,57437903,4,52.48
Ha412HOChr05,1743632,5,5.67
Ha412HOChr16,182374161,16,62.41
Ha412HOChr16,128029419,16,50.35
Ha412HOChr01,137992628,1,35.11
Ha412HOChr10,5423651,10,18.79
Ha412HOChr14,155917637,14,27.30
Ha412HOChr13,116166713,17,23.76
Ha412HOChr10,176938777,10,58.16
Ha412HOChr14,123391194,14,16.67
Ha412HOChr10,188783525,10,96.10
Ha412HOChr04,212279661,4,78.01
Ha412HOChr10,46367749,10,43.26
Ha412HOChr10,154386417,10,49.29
Ha412HOChr05,174174241,5,63.83
Ha412HOChr04,17830523,4,45.04
Ha412HOChr08,7298896,8,25.53
Ha412HOChr08,70691863,8,46.81
Ha412HOChr10,179188725,10,63.48
Ha412HOChr03,148359356,3,21.99
Ha412HOChr12,19134805,12,38.30
Ha412HOChr14,182833311,14,50.35
Ha412HOChr07,132191867,7,18.44
Ha412HOChr02,90432572,13,46.81
Ha412HOChr02,90432572,2,27.66
Ha412HOChr17,20347094,3,21.99
Ha412HOChr13,66358111,13,1.77
Ha412HOChr07,138302126,7,21.28
Ha412HOChr10,1524357,10,4.26
Ha412HOChr01,2267166,16,10.64
Ha412HOChr16,191522476,16,62.77
Ha412HOChr03,139122880,3,18.44
Ha412HOChr12,172706278,12,65.60
Ha412HOChr08,9146069,8,28.72
Ha412HOChr05,144824066,5,61.70
Ha412HOChr04,216525817,4,96.45
Ha412HOChr10,152534842,10,48.94
Ha412HOChr13,171229674,13,55.67
Ha412HOChr05,148062634,5,63.83
Ha412HOChr10,146481862,10,48.23
Ha412HOChr08,9376490,8,30.85
Ha412HOChr09,199665987,9,92.55
Ha412HOChr07,129218385,7,17.02
Ha412HOChr12,21685650,12,38.65
Ha412HOChr04,153392000,4,55.32
Ha412HOChr11,8576708,11,35.46
Ha412HOChr08,8632320,8,28.37
Ha412HOChr10,25211241,10,36.52
Ha412HOChr14,120755707,14,15.60
Ha412HOChr13,174688522,13,59.93
Ha412HOChr06,98515094,6,45.04
Ha412HOChr13,174504883,13,59.93
Ha412HOChr01,130501249,1,27.66
Ha412HOChr01,154275424,1,60.99
Ha412HOChr04,59555630,4,53.19
Ha412HOChr16,122822099,16,49.65
Ha412HOChr05,141040759,5,61.35
Ha412HOChr10,170106459,10,52.84
Ha412HOChr13,49951704,13,0.71
Ha412HOChr04,59042020,4,53.19
Ha412HOChr10,26324223,10,37.23
Ha412HOChr02,166701556,2,32.62
Ha412HOChr16,22052400,16,45.74
Ha412HOChr05,156991755,5,63.83
Ha412HOChr02,79496697,2,27.66
Ha412HOChr08,23411431,8,40.07
Ha412HOChr09,185962316,9,54.61
Ha412HOChr11,1575655,11,2.48
Ha412HOChr10,3192003,10,10.28
Ha412HOChr05,164746880,5,63.83
Ha412HOChr17,199380814,17,54.96
Ha412HOChr16,123914660,16,49.65
Ha412HOChr16,5654064,16,17.73
Ha412HOChr08,39464845,8,44.68
Ha412HOChr10,124674823,10,45.04
Ha412HOChr03,166470962,3,34.75
Ha412HOChr08,57491262,8,45.74
Ha412HOChr04,31495175,4,47.52
Ha412HOChr08,82255468,8,47.52
Ha412HOChr03,145921873,3,21.63
Ha412HOChr02,183904671,2,68.09
Ha412HOChr15,23008642,15,39.36
Ha412HOChr09,128077026,9,31.56
Ha412HOChr14,112073134,14,11.35
Ha412HOChr03,109589734,3,13.12
Ha412HOChr10,18124479,10,30.14
Ha412HOChr16,129090984,16,50.35
Ha412HOChr01,149486244,1,53.55
Ha412HOChr15,134676098,15,70.57
Ha412HOChr06,10562377,6,25.53
Ha412HOChr08,16030526,8,39.01
Ha412HOChr03,101382614,3,13.12
Ha412HOChr03,175471372,3,53.55
Ha412HOChr15,129117253,15,72.34
Ha412HOChr09,127581651,9,31.56
Ha412HOChr09,138580394,9,37.59
Ha412HOChr07,74581908,7,13.12
Ha412HOChr13,70965966,13,2.48
Ha412HOChr05,164209410,5,63.83
Ha412HOChr15,32708147,15,41.84
Ha412HOChr07,153558459,7,35.46
Ha412HOChr09,138649812,9,37.94
Ha412HOChr13,6710291,13,0.71
Ha412HOChr11,39980835,11,50.71
Ha412HOChr08,96739741,8,54.61
Ha412HOChr14,159058512,14,29.79
Ha412HOChr08,96613796,8,54.61
Ha412HOChr16,191509676,16,62.77
Ha412HOChr05,10311596,5,45.04
Ha412HOChr12,6456760,12,16.67
Ha412HOChr16,20255516,16,44.68
Ha412HOChr04,1199468,4,1.06
Ha412HOChr13,172523352,13,56.38
Ha412HOChr14,131616058,14,21.28
Ha412HOChr06,12847115,6,29.08
Ha412HOChr13,88490564,13,17.38
Ha412HOChr13,97610990,9,23.40
Ha412HOChr15,133715804,15,71.99
Ha412HOChr10,172298028,10,53.19
Ha412HOChr04,30406220,4,47.16
Ha412HOChr08,91367327,8,51.77
Ha412HOChr04,176499858,4,56.03
Ha412HOChr15,121559304,15,73.40
Ha412HOChr16,65286335,16,49.65
Ha412HOChr09,197538177,9,88.30
Ha412HOChr08,22167391,8,39.72
Ha412HOChr01,138655697,1,35.11
Ha412HOChr09,7608955,9,8.87
Ha412HOChr14,180092028,14,43.26
Ha412HOChr05,122585701,5,59.22
Ha412HOChr16,121032978,16,49.65
Ha412HOChr10,188639864,10,96.10
Ha412HOChr10,20924892,10,32.98
Ha412HOChr08,5726600,8,20.21
Ha412HOChr14,178577884,3,47.16
Ha412HOChr09,130566039,9,32.27
Ha412HOChr08,2450765,8,14.89
Ha412HOChr14,184472573,14,56.74
Ha412HOChr13,7985785,13,0.71
Ha412HOChr07,155439287,7,43.97
Ha412HOChr04,213080779,4,78.37
Ha412HOChr13,49872778,13,0.71
Ha412HOChr03,140394468,3,18.79
Ha412HOChr05,41273506,8,19.86
Ha412HOChr10,174016760,10,57.09
Ha412HOChr03,112454722,3,13.12
Ha412HOChr09,186776229,9,54.61
Ha412HOChr09,199502220,9,92.55
Ha412HOChr09,114322893,9,23.05
Ha412HOChr16,35687313,16,49.29
Ha412HOChr15,2585764,15,4.26
Ha412HOChr14,152887883,14,26.60
Ha412HOChr02,153328742,2,31.21
Ha412HOChr05,175760630,5,63.83
Ha412HOChr06,25990599,6,35.82
Ha412HOChr01,149612619,1,53.55
Ha412HOChr14,152193915,14,26.60
Ha412HOChr10,25934528,10,37.23
Ha412HOChr09,186970967,9,56.03
Ha412HOChr11,191783875,11,90.43
Ha412HOChr04,206872162,4,68.79
Ha412HOChr02,36145255,2,26.95
Ha412HOChr05,114205762,5,58.16
Ha412HOChr09,47353274,9,21.28
Ha412HOChr05,133493429,5,60.99
Ha412HOChr06,27324290,6,36.17
Ha412HOChr11,176746444,11,59.93
Ha412HOChr04,200967497,4,62.77
Ha412HOChr03,101533045,3,13.12
Ha412HOChr06,34562958,6,36.17
Ha412HOChr13,171352461,13,56.38
Ha412HOChr03,141411982,3,18.79
Ha412HOChr03,177345562,3,58.51
Ha412HOChr13,170846876,13,53.90
Ha412HOChr14,123283117,14,16.67
Ha412HOChr14,10290552,14,1.06
Ha412HOChr12,19880537,12,38.30
Ha412HOChr06,99140113,6,45.04
Ha412HOChr13,4162049,13,0.71
Ha412HOChr15,6731118,15,21.28
Ha412HOChr07,155474327,7,44.68
Ha412HOChr08,11127440,8,32.27
Ha412HOChr02,27553934,2,26.95
Ha412HOChr13,65934564,13,1.77
Ha412HOChr12,10551737,12,0.00
Ha412HOChr16,127841155,16,50.35
Ha412HOChr13,82167233,13,11.70
Ha412HOChr05,157936172,5,63.83
Ha412HOChr08,42477370,8,45.04
Ha412HOChr09,144332179,9,40.07
Ha412HOChr04,30508962,4,47.16
Ha412HOChr16,54917112,16,49.65
Ha412HOChr09,136687957,9,36.88
Ha412HOChr16,50563679,16,49.65
Ha412HOChr04,200582913,4,62.06
Ha412HOChr07,131514891,7,18.09
Ha412HOChr07,134049770,7,21.28
Ha412HOChr04,216977214,4,102.48
Ha412HOChr08,174342134,8,62.77
Ha412HOChr10,189758690,10,100.00
Ha412HOChr03,143445700,3,19.50
Ha412HOChr08,27712621,8,42.20
Ha412HOChr17,15600781,17,30.50
Ha412HOChr02,165190885,2,32.62
Ha412HOChr13,63621429,13,1.77
Ha412HOChr13,174071795,13,58.16
Ha412HOChr01,154066454,1,60.99
Ha412HOChr16,458940,4,47.16
Ha412HOChr05,726140,5,2.84
Ha412HOChr02,90860369,2,27.66
Ha412HOChr06,4011946,6,8.87
Ha412HOChr12,61719756,12,50.35
Ha412HOChr15,2989179,15,8.16
Ha412HOChr03,158439230,3,27.66
Ha412HOChr12,22851680,12,38.65
Ha412HOChr12,42904574,8,39.36
Ha412HOChr14,131181787,14,21.28
Ha412HOChr14,188747157,14,73.05
Ha412HOChr09,132694794,9,32.98
Ha412HOChr02,33442184,2,26.95
Ha412HOChr09,47622200,7,21.99
Ha412HOChr09,47622200,9,21.28
Ha412HOChr09,116766328,9,23.05
Ha412HOChr08,85096940,8,47.87
Ha412HOChr06,25989365,6,35.82
Ha412HOChr04,216659861,4,97.16
Ha412HOChr01,800111,1,0.00
Ha412HOChr08,3559219,8,19.15
Ha412HOChr13,171460762,13,56.38
Ha412HOChr09,126236886,9,26.95
Ha412HOChr16,129818270,16,50.35
Ha412HOChr01,154003893,1,60.64
Ha412HOChr02,183631555,2,67.02
Ha412HOChr16,125584010,16,50.00
Ha412HOChr10,113598663,10,44.68
Ha412HOChr04,213331782,4,80.14
Ha412HOChr11,8801158,8,47.16
Ha412HOChr06,5717285,6,15.60
Ha412HOChr08,5979828,8,20.21
Ha412HOChr16,129903662,16,50.35
Ha412HOChr10,168378719,10,51.77
Ha412HOChr04,52690472,4,52.48
Ha412HOChr15,60538444,15,48.94
Ha412HOChr04,178405877,4,56.03
Ha412HOChr08,113995846,8,60.99
Ha412HOChr08,114282321,8,61.35
Ha412HOChr15,103759996,1,30.85
Ha412HOChr05,109922303,5,57.80
Ha412HOChr16,214272093,10,6.38
Ha412HOChr01,156285321,1,62.06
Ha412HOChr03,145601720,3,21.28
Ha412HOChr01,94641494,1,21.63
Ha412HOChr01,94641494,10,6.38
Ha412HOChr10,8931278,10,23.40
Ha412HOChr07,152044211,7,32.27
Ha412HOChr17,2010573,17,2.13
Ha412HOChr07,137624845,7,21.28
Ha412HOChr06,51464684,6,41.84
Ha412HOChr15,13363533,15,36.17
Ha412HOChr03,114673888,3,13.12
Ha412HOChr06,9760811,6,24.82
Ha412HOChr04,216925223,4,100.35
Ha412HOChr05,163478635,5,63.83
Ha412HOChr04,60865806,4,53.19
Ha412HOChr12,61744802,12,50.35
Ha412HOChr04,2010614,4,1.77
Ha412HOChr15,185491504,15,86.88
Ha412HOChr15,24197841,15,39.72
Ha412HOChr05,1786210,5,9.22
Ha412HOChr06,97831341,6,45.04
Ha412HOChr08,123746947,8,62.41
Ha412HOChr01,94877878,1,21.99
Ha412HOChr16,129146530,16,50.35
Ha412HOChr04,7106656,4,31.21
Ha412HOChr14,152874713,14,26.60
Ha412HOChr13,1213535,13,0.00
Ha412HOChr14,156537573,14,27.30
Ha412HOChr02,177772368,2,17.38
Ha412HOChr02,148154443,2,30.50
Ha412HOChr12,19231093,12,38.30
Ha412HOChr15,121562350,15,73.76
Ha412HOChr14,186453326,14,63.48
Ha412HOChr14,166547563,14,31.56
Ha412HOChr07,67747720,7,13.12
Ha412HOChr11,177478374,11,59.93
Ha412HOChr16,205593184,16,82.27
Ha412HOChr05,173142315,5,63.83
Ha412HOChr15,30859351,15,41.13
Ha412HOChr02,156366912,2,31.21
Ha412HOChr01,78584905,1,13.83
Ha412HOChr01,140271838,1,35.82
Ha412HOChr09,199718594,9,92.55
Ha412HOChr04,212122623,4,77.66
Ha412HOChr02,175610730,2,36.88
Ha412HOChr10,163599254,10,51.42
Ha412HOChr16,120483560,16,49.65
Ha412HOChr04,18947380,4,46.45
Ha412HOChr08,5677414,8,20.21
Ha412HOChr14,123404965,14,16.67
Ha412HOChr16,107678199,6,6.38
Ha412HOChr08,3003289,8,15.96
Ha412HOChr05,182130367,5,86.52
Ha412HOChr16,120889910,16,49.65
Ha412HOChr09,189736519,9,56.74
Ha412HOChr03,143446930,3,19.50
Ha412HOChr11,11358106,11,44.68
Ha412HOChr15,730009,15,0.35
Ha412HOChr08,35842140,8,44.33
Ha412HOChr04,218054349,4,110.64
Ha412HOChr01,67731914,4,53.19
Ha412HOChr13,171252448,13,55.32
Ha412HOChr16,122160134,16,49.65
Ha412HOChr16,48163748,16,49.29
Ha412HOChr10,14363261,10,29.79
Ha412HOChr08,84616561,8,47.87
Ha412HOChr13,86659227,13,15.25
Ha412HOChr08,43069042,8,45.04
Ha412HOChr05,14511425,5,46.45
Ha412HOChr13,75289971,13,6.03
Ha412HOChr05,162989964,5,63.83
Ha412HOChr07,74273104,7,13.12
Ha412HOChr04,198512260,4,61.35
Ha412HOChr07,158405488,7,50.71
Ha412HOChr13,174888641,13,59.93
Ha412HOChr05,174931515,16,21.63
Ha412HOChr05,174931515,5,63.83
Ha412HOChr02,184215047,2,68.44
Ha412HOChr11,174968736,11,59.93
Ha412HOChr08,32972171,8,42.91
Ha412HOChr01,131344977,1,28.01
Ha412HOChr14,185302528,14,60.28
Ha412HOChr01,138794922,1,35.46
Ha412HOChr11,167004356,11,55.67
Ha412HOChr11,197900240,11,98.94
Ha412HOChr03,176240152,3,54.26
Ha412HOChr11,57042724,16,49.65
Ha412HOChr13,5255069,13,0.71
Ha412HOChr15,23691072,15,39.72
Ha412HOChr12,20141765,12,38.30
Ha412HOChr05,186729208,5,108.51
Ha412HOChr05,48987616,5,56.74
Ha412HOChr17,199376650,17,54.96
Ha412HOChr12,62626971,6,30.50
Ha412HOChr14,160243151,14,30.50
Ha412HOChr04,197641730,4,61.35
Ha412HOChr16,203348675,16,74.82
Ha412HOChr04,217954073,4,109.22
Ha412HOChr10,857000,10,0.00
Ha412HOChr14,153233989,14,26.95
Ha412HOChr14,112700918,14,11.35
Ha412HOChr09,114314715,9,23.05
Ha412HOChr14,182768056,14,50.35
Ha412HOChr09,125531993,9,26.95
Ha412HOChr10,174539535,10,57.09
Ha412HOChr12,5130328,12,20.21
Ha412HOChr10,113967414,10,44.68
Ha412HOChr03,169383902,3,37.23
Ha412HOChr03,175905704,3,54.26
Ha412HOChr04,219942618,4,115.60
Ha412HOChr04,1509761,4,1.42
Ha412HOChr17,1482829,17,2.13
Ha412HOChr06,57393153,6,42.55
Ha412HOChr08,175876540,8,63.83
Ha412HOChr03,180725369,3,69.15
Ha412HOChr05,155696863,5,63.83
Ha412HOChr08,348365,8,1.06
Ha412HOChr08,124088039,8,62.41
Ha412HOChr04,217385710,4,103.55
Ha412HOChr04,3143866,4,9.57
Ha412HOChr03,177643881,3,60.64
Ha412HOChr10,107621466,10,44.68
Ha412HOChr14,157226664,14,28.72
Ha412HOChr08,176494737,8,63.83
Ha412HOChr04,4461805,4,18.44
Ha412HOChr02,165914858,2,32.62
Ha412HOChr04,163209691,4,55.67
Ha412HOChr03,112457429,3,13.12
Ha412HOChr05,160907047,5,63.83
Ha412HOChr13,4988584,13,0.71
Ha412HOChr04,461526,4,0.00
Ha412HOChr10,4811558,10,16.67
Ha412HOChr05,8446836,5,42.91
Ha412HOChr15,61833575,15,49.29
Ha412HOChr01,136834540,1,33.33
Ha412HOChr09,186779314,9,54.61
Ha412HOChr08,30275823,8,42.91
Ha412HOChr02,182995206,7,35.11
Ha412HOChr08,81812088,8,47.52
Ha412HOChr02,164969440,2,32.62
Ha412HOChr05,151073676,5,63.83
Ha412HOChr03,158082222,3,27.66
Ha412HOChr09,199804107,9,92.55
Ha412HOChr03,158035309,3,27.30
Ha412HOChr06,55899160,6,41.84
Ha412HOChr07,153257003,7,35.11
Ha412HOChr02,175905228,2,36.88
Ha412HOChr04,193234153,4,60.99
Ha412HOChr14,102641558,14,6.74
Ha412HOChr10,122753954,10,45.04
Ha412HOChr15,134628813,15,70.57
Ha412HOChr07,125698386,7,16.31
Ha412HOChr06,68105134,6,42.55
Ha412HOChr10,161418018,10,51.42
Ha412HOChr06,5721107,6,15.60
Ha412HOChr13,83646872,13,13.83
Ha412HOChr05,147657520,5,63.83
Ha412HOChr03,154831656,3,21.99
Ha412HOChr05,175150046,5,63.83
Ha412HOChr17,2070429,17,2.13
Ha412HOChr11,173548323,11,58.51
Ha412HOChr04,58063664,4,52.84
Ha412HOChr12,61754836,10,96.10
Ha412HOChr02,3030114,2,3.90
Ha412HOChr07,141802407,7,21.99
Ha412HOChr14,155336230,14,26.95
Ha412HOChr14,181785547,14,46.10
Ha412HOChr07,132113994,7,18.09
Ha412HOChr10,166956177,10,51.77
Ha412HOChr14,122903190,14,16.67
Ha412HOChr15,133596516,15,71.99
Ha412HOChr05,122291054,5,59.22
Ha412HOChr13,163052797,13,46.81
Ha412HOChr09,188725001,9,56.74
Ha412HOChr15,137880170,15,70.57
Ha412HOChr15,31002949,15,41.13
Ha412HOChr05,133489794,5,60.99
Ha412HOChr16,90558314,12,59.93
Ha412HOChr14,122991530,14,16.67
Ha412HOChr11,3085863,11,8.87
Ha412HOChr01,154086344,1,60.99
Ha412HOChr07,4327249,7,10.64
Ha412HOChr08,50599728,8,45.39
Ha412HOChr06,98497161,6,45.04
Ha412HOChr05,152361941,5,63.83
Ha412HOChr08,81808975,8,47.52
Ha412HOChr01,32406275,8,60.64
Ha412HOChr12,19496242,12,38.30
Ha412HOChr13,174626775,13,59.93
Ha412HOChr10,10571233,10,26.60
Ha412HOChr12,3886628,12,20.92
Ha412HOChr10,183768266,10,74.47
Ha412HOChr10,9758706,10,23.76
Ha412HOChr04,28901085,4,47.16
Ha412HOChr10,12398224,10,29.43
Ha412HOChr04,213294288,4,78.72
Ha412HOChr08,70692610,8,46.81
Ha412HOChr06,47342291,6,41.84
Ha412HOChr06,27076073,6,36.17
Ha412HOChr11,16930360,11,46.45
Ha412HOChr01,123372615,1,24.82
Ha412HOChr16,117345031,16,49.65
Ha412HOChr10,10427491,10,26.60
Ha412HOChr10,170656179,10,52.84
Ha412HOChr10,5753008,10,20.57
Ha412HOChr16,117429951,16,49.65
Ha412HOChr09,8685122,9,11.70
Ha412HOChr06,39185101,6,39.72
Ha412HOChr13,62873483,13,1.77
Ha412HOChr03,169374386,3,37.23
Ha412HOChr05,132103914,5,60.64
Ha412HOChr10,140753016,10,45.39
Ha412HOChr14,151197846,14,26.60
Ha412HOChr08,61010341,8,46.10
Ha412HOChr11,191760039,11,90.43
Ha412HOChr08,21589615,8,39.36
Ha412HOChr15,10787519,15,34.04
Ha412HOChr13,72106243,13,2.48
Ha412HOChr11,11429194,11,44.68
Ha412HOChr03,173901394,3,47.16
Ha412HOChr10,156683419,10,49.29
Ha412HOChr16,212160679,16,92.91
Ha412HOChr14,109134472,14,10.99
Ha412HOChr04,36517893,4,52.48
Ha412HOChr13,4165660,13,0.71
Ha412HOChr13,60573094,13,1.77
Ha412HOChr03,160934099,3,27.66
Ha412HOChr08,92430939,8,51.77
Ha412HOChr03,156171365,3,26.60
Ha412HOChr14,9986097,14,0.35
Ha412HOChr14,187917388,14,71.63
Ha412HOChr08,38165217,8,44.68
Ha412HOChr09,136321739,9,36.88
Ha412HOChr04,194432465,6,42.55
Ha412HOChr05,4374118,5,20.57
Ha412HOChr05,160140879,5,63.83
Ha412HOChr03,167056213,3,35.11
Ha412HOChr10,125681028,10,45.04
Ha412HOChr10,188788072,10,96.10
Ha412HOChr04,214104591,4,83.69
Ha412HOChr09,138024252,9,37.59
Ha412HOChr05,171335342,5,63.83
Ha412HOChr03,169900912,3,37.59
Ha412HOChr04,6913804,4,31.21
Ha412HOChr16,60399007,16,49.65
Ha412HOChr01,147217217,1,50.00
Ha412HOChr13,164364908,13,46.81
Ha412HOChr08,100985012,8,57.45
Ha412HOChr17,20322038,5,63.83
Ha412HOChr09,187750564,9,56.03
Ha412HOChr05,173848676,5,63.83
Ha412HOChr02,98215618,2,27.66
Ha412HOChr10,110884328,10,44.68
Ha412HOChr04,199076819,4,61.35
Ha412HOChr07,156943117,7,48.58
Ha412HOChr01,1357073,1,0.00
Ha412HOChr16,59907510,16,49.65
Ha412HOChr17,13022001,17,26.24
Ha412HOChr05,159065784,5,63.83
Ha412HOChr05,11014976,5,45.74
Ha412HOChr16,72362767,16,49.65
Ha412HOChr04,150651267,4,55.32
Ha412HOChr02,147009850,2,30.14
Ha412HOChr12,165281535,12,60.64
Ha412HOChr14,185201378,14,60.28
Ha412HOChr05,185703051,5,104.26
Ha412HOChr04,25214271,4,47.16
Ha412HOChr10,189861061,10,100.00
Ha412HOChr07,123499423,7,15.60
Ha412HOChr02,131836571,2,28.72
Ha412HOChr03,158076786,3,27.66
Ha412HOChr13,170264231,13,52.84
Ha412HOChr14,133952766,14,21.99
Ha412HOChr01,149782177,1,53.90
Ha412HOChr09,188316412,9,56.38
Ha412HOChr13,92117096,13,26.95
Ha412HOChr06,28362150,6,36.17
Ha412HOChr08,70547020,8,46.81
Ha412HOChr09,144543504,9,40.07
Ha412HOChr07,156307382,7,46.10
Ha412HOChr04,192948878,4,60.99
Ha412HOChr14,7190428,14,0.00
Ha412HOChr16,36922624,16,49.29
Ha412HOChr17,15684937,17,30.50
Ha412HOChr09,132495561,9,32.62
Ha412HOChr16,215699509,10,63.83
Ha412HOChr07,75056176,7,13.12
Ha412HOChr10,179191744,10,63.83
Ha412HOChr07,74141552,7,13.12
Ha412HOChr04,212157184,4,77.66
Ha412HOChr11,10090695,5,63.83
Ha412HOChr03,101295999,3,13.12
Ha412HOChr02,78874235,2,27.66
Ha412HOChr10,189759534,10,100.00
Ha412HOChr04,216490818,4,96.10
Ha412HOChr03,166862824,3,34.75
Ha412HOChr16,171649450,16,59.22
Ha412HOChr16,30366497,4,114.18
Ha412HOChr08,25727153,8,41.84
Ha412HOChr05,181415870,5,83.33
Ha412HOChr05,154771931,5,63.83
Ha412HOChr12,176535453,12,70.57
Ha412HOChr03,140256808,3,18.79
Ha412HOChr14,143993509,14,25.53
Ha412HOChr14,166867687,14,31.56
Ha412HOChr05,163590196,5,63.83
Ha412HOChr05,150346995,5,63.83
Ha412HOChr05,172871971,5,63.83
Ha412HOChr13,1280213,14,25.53
Ha412HOChr02,145402879,2,30.14
Ha412HOChr06,29453942,6,36.17
Ha412HOChr04,220422768,4,115.96
Ha412HOChr04,189500810,4,57.80
Ha412HOChr06,59012883,6,42.55
Ha412HOChr16,16391251,16,43.26
Ha412HOChr07,153639471,7,36.17
Ha412HOChr05,1593873,5,4.61
Ha412HOChr10,10617679,10,26.60
Ha412HOChr04,20099351,4,46.45
Ha412HOChr11,189805467,11,85.46
Ha412HOChr10,141124919,10,45.39
Ha412HOChr06,30785868,6,36.17
Ha412HOChr03,175832192,3,54.26
Ha412HOChr03,10750338,3,3.19
Ha412HOChr07,153395528,7,35.11
Ha412HOChr04,211836917,4,77.30
Ha412HOChr01,130959435,1,28.01
Ha412HOChr15,148988981,11,85.46
Ha412HOChr10,181193368,10,67.73
Ha412HOChr02,175005884,2,35.82
Ha412HOChr15,2821269,15,8.16
Ha412HOChr04,17932845,4,45.04
Ha412HOChr01,136820838,1,33.33
Ha412HOChr07,74595483,7,13.12
Ha412HOChr07,159830351,7,56.74
