Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr05,10868817,5,30.49
Ha412HOChr05,169947586,5,53.37
Ha412HOChr12,173216866,12,62.08
Ha412HOChr10,42663669,10,42.84
Ha412HOChr10,148076160,10,45.74
Ha412HOChr01,94741890,1,22.14
Ha412HOChr11,13810180,11,34.49
Ha412HOChr10,189262566,10,79.14
Ha412HOChr14,124809068,14,25.05
Ha412HOChr07,854187,7,0.00
Ha412HOChr08,87761662,8,55.54
Ha412HOChr13,65758451,13,3.99
Ha412HOChr06,16179532,4,60.26
Ha412HOChr14,142231330,14,36.30
Ha412HOChr10,131577394,10,42.84
Ha412HOChr10,33164058,10,42.84
Ha412HOChr13,167460228,13,66.07
Ha412HOChr03,181417803,3,71.88
Ha412HOChr10,9651443,6,27.59
Ha412HOChr10,157082056,10,48.65
Ha412HOChr08,40200398,8,45.38
Ha412HOChr01,113623757,1,26.50
Ha412HOChr12,65377090,12,48.65
Ha412HOChr06,29454398,6,27.59
Ha412HOChr16,19269445,16,29.41
Ha412HOChr17,15255351,17,31.22
Ha412HOChr14,156754249,14,43.93
Ha412HOChr05,173138223,5,53.37
Ha412HOChr17,12792262,17,28.32
Ha412HOChr10,32260556,10,42.84
Ha412HOChr12,34653391,12,37.75
Ha412HOChr17,25202868,17,39.21
Ha412HOChr01,53154445,1,8.35
Ha412HOChr15,9477234,15,22.51
Ha412HOChr03,81321414,3,26.14
Ha412HOChr10,32282698,3,71.88
Ha412HOChr01,33873366,3,71.88
Ha412HOChr04,190192369,4,56.63
Ha412HOChr09,170289025,9,52.28
Ha412HOChr03,81015202,3,26.14
Ha412HOChr14,121906128,14,22.87
Ha412HOChr16,210728175,16,79.87
Ha412HOChr01,140358412,3,71.88
Ha412HOChr02,18417925,2,16.70
Ha412HOChr16,164879677,16,49.37
Ha412HOChr09,47358288,9,21.06
Ha412HOChr10,4500601,10,10.16
Ha412HOChr15,2397098,15,1.45
Ha412HOChr04,200591051,4,60.26
Ha412HOChr16,104751514,3,29.77
Ha412HOChr09,105042281,9,22.14
Ha412HOChr17,95418819,17,54.45
Ha412HOChr12,41334269,12,39.93
Ha412HOChr05,91477675,5,47.56
Ha412HOChr11,50211211,11,45.38
Ha412HOChr10,106120996,10,42.84
Ha412HOChr14,187921938,14,76.24
Ha412HOChr15,13841919,15,29.77
Ha412HOChr14,11909339,14,0.73
Ha412HOChr10,118083281,10,42.84
Ha412HOChr10,120202039,10,42.84
Ha412HOChr15,116886134,15,58.08
Ha412HOChr02,126152527,2,23.96
Ha412HOChr07,125298081,7,17.43
Ha412HOChr09,177887741,9,54.45
Ha412HOChr17,12788259,17,28.32
Ha412HOChr06,12898103,6,21.06
Ha412HOChr07,35780901,1,23.96
Ha412HOChr12,19002815,12,28.68
Ha412HOChr17,50173224,10,42.84
Ha412HOChr06,22991224,6,26.14
Ha412HOChr10,111753767,10,42.84
Ha412HOChr16,164878669,16,49.37
Ha412HOChr14,6706386,14,0.00
Ha412HOChr14,123388578,14,22.87
Ha412HOChr08,109717073,8,64.26
Ha412HOChr11,10460349,9,41.02
Ha412HOChr09,7680779,9,8.71
Ha412HOChr08,86800672,8,54.82
Ha412HOChr14,154620641,14,43.20
Ha412HOChr14,156575642,14,43.93
Ha412HOChr13,90035583,13,33.76
Ha412HOChr16,138897245,16,43.20
Ha412HOChr05,169945278,5,53.37
Ha412HOChr11,166127268,13,19.60
Ha412HOChr14,156751164,14,43.93
Ha412HOChr08,37099031,8,43.93
Ha412HOChr09,142755860,9,41.02
Ha412HOChr07,1101130,7,0.00
Ha412HOChr11,47936387,11,45.38
Ha412HOChr09,178321981,9,54.45
Ha412HOChr08,113797159,8,67.89
Ha412HOChr13,8648336,13,0.73
Ha412HOChr13,65850537,13,3.99
Ha412HOChr01,141896956,1,36.30
Ha412HOChr07,131885542,7,18.15
Ha412HOChr17,11728620,17,26.86
Ha412HOChr10,141036538,10,42.84
Ha412HOChr17,11356918,17,26.86
Ha412HOChr03,18361306,3,19.60
Ha412HOChr10,160310143,10,49.37
Ha412HOChr05,169908489,5,53.37
Ha412HOChr01,132640580,1,29.04
Ha412HOChr17,120165957,17,55.18
Ha412HOChr17,23071996,17,39.21
Ha412HOChr15,2394080,15,1.45
Ha412HOChr09,181543806,9,55.54
Ha412HOChr13,116158713,13,51.19
Ha412HOChr10,136262689,10,42.84
Ha412HOChr09,123670333,9,27.59
Ha412HOChr12,103497045,12,57.36
Ha412HOChr15,149054581,15,66.07
Ha412HOChr09,105045517,9,22.14
Ha412HOChr14,121909538,14,22.87
Ha412HOChr15,10228210,5,53.37
Ha412HOChr10,110925152,10,42.84
Ha412HOChr01,158491077,17,55.91
Ha412HOChr13,97521622,13,42.84
Ha412HOChr06,11076032,6,19.60
Ha412HOChr01,53105524,1,8.35
Ha412HOChr10,166959446,10,50.10
Ha412HOChr09,131029510,9,32.67
Ha412HOChr17,198617968,17,67.89
Ha412HOChr01,2062782,1,0.00
Ha412HOChr08,86802848,8,54.82
Ha412HOChr02,165195030,2,34.85
Ha412HOChr17,7465238,17,19.60
Ha412HOChr15,179733593,15,66.80
Ha412HOChr17,10154888,17,26.14
Ha412HOChr14,145057884,14,38.84
Ha412HOChr12,19007956,12,28.68
Ha412HOChr04,182456194,6,18.15
Ha412HOChr05,14282230,5,38.48
Ha412HOChr09,137037208,9,38.84
Ha412HOChr08,96117907,12,48.65
Ha412HOChr12,66111547,12,48.65
Ha412HOChr09,172744976,9,52.28
Ha412HOChr09,148162408,9,21.78
Ha412HOChr08,89388189,8,57.00
Ha412HOChr17,22406559,17,39.21
Ha412HOChr15,131177395,15,63.89
Ha412HOChr10,190539147,10,82.77
Ha412HOChr04,3325885,4,8.71
Ha412HOChr01,124837923,8,62.80
Ha412HOChr04,207893997,4,63.89
Ha412HOChr06,14117735,6,22.51
Ha412HOChr01,5551618,1,3.99
Ha412HOChr05,7675348,5,24.69
Ha412HOChr03,142285042,3,36.30
Ha412HOChr17,195663952,17,64.62
Ha412HOChr03,173413543,3,50.10
Ha412HOChr10,33162807,10,42.84
Ha412HOChr13,159079565,13,61.35
Ha412HOChr13,163984377,13,62.80
Ha412HOChr17,17809097,17,35.58
Ha412HOChr09,195016197,9,76.24
Ha412HOChr08,64805587,6,21.06
Ha412HOChr05,108313278,5,48.28
Ha412HOChr04,214130160,4,69.70
Ha412HOChr04,197096578,4,58.81
Ha412HOChr14,187919196,14,76.24
Ha412HOChr11,189364360,11,74.78
Ha412HOChr17,25792725,17,39.21
Ha412HOChr07,15269923,7,10.89
Ha412HOChr06,12255959,6,21.06
Ha412HOChr01,148628066,1,42.84
Ha412HOChr12,7368122,12,4.36
Ha412HOChr01,53842512,10,50.82
Ha412HOChr17,52389211,17,52.28
Ha412HOChr01,98647131,11,58.45
Ha412HOChr06,34782941,4,8.71
Ha412HOChr17,95674601,17,54.45
Ha412HOChr12,20094190,12,32.31
Ha412HOChr12,72933340,12,50.82
Ha412HOChr12,64210920,12,48.65
Ha412HOChr08,87774322,8,55.54
Ha412HOChr13,5059890,13,0.00
Ha412HOChr10,128059035,10,42.84
Ha412HOChr16,999843,16,0.00
Ha412HOChr09,144544288,9,43.20
Ha412HOChr12,14988232,12,23.96
Ha412HOChr02,121756921,2,23.96
Ha412HOChr12,64322124,12,48.65
Ha412HOChr08,1720163,8,3.63
Ha412HOChr02,165372387,2,34.85
Ha412HOChr11,3011594,11,7.62
Ha412HOChr08,43810591,8,47.56
Ha412HOChr06,26499015,6,27.59
Ha412HOChr15,111269528,15,49.37
Ha412HOChr10,185255567,11,79.50
Ha412HOChr14,152634062,10,49.37
Ha412HOChr04,59362048,4,45.74
Ha412HOChr16,201288254,16,67.52
Ha412HOChr17,1216639,12,19.60
Ha412HOChr10,166957348,10,50.10
Ha412HOChr09,189870228,9,60.26
Ha412HOChr15,183033826,15,68.25
Ha412HOChr12,9784910,12,0.00
Ha412HOChr09,144541875,9,43.20
Ha412HOChr01,141768811,1,35.58
Ha412HOChr07,123501910,7,15.97
Ha412HOChr05,159901264,5,54.09
Ha412HOChr15,137687405,16,53.73
Ha412HOChr12,34761511,12,37.75
Ha412HOChr07,6277781,7,7.26
Ha412HOChr16,182374161,16,53.73
Ha412HOChr10,161418782,10,53.37
Ha412HOChr08,43737569,8,46.10
Ha412HOChr08,95337359,5,87.85
Ha412HOChr05,186108374,5,88.22
Ha412HOChr08,1616365,5,87.85
Ha412HOChr10,5423651,10,12.34
Ha412HOChr09,137038994,9,38.84
Ha412HOChr03,166348122,10,54.09
Ha412HOChr12,27985722,10,53.37
Ha412HOChr14,155917637,14,43.93
Ha412HOChr14,123391194,14,22.87
Ha412HOChr04,212279661,4,66.07
Ha412HOChr03,18331389,3,19.60
Ha412HOChr10,119673888,10,42.84
Ha412HOChr10,46367749,10,42.84
Ha412HOChr10,154386417,10,48.65
Ha412HOChr05,174174241,5,53.37
Ha412HOChr14,21233587,14,1.45
Ha412HOChr17,3398865,17,7.26
Ha412HOChr11,15136761,17,7.26
Ha412HOChr04,24044978,4,38.48
Ha412HOChr04,168306686,4,51.19
Ha412HOChr17,27006334,17,39.93
Ha412HOChr05,14280527,5,38.48
Ha412HOChr03,148359356,3,36.30
Ha412HOChr04,208090897,4,63.89
Ha412HOChr03,18203346,3,19.60
Ha412HOChr12,9781340,12,0.00
Ha412HOChr14,182833311,14,63.17
Ha412HOChr07,132191867,7,19.60
Ha412HOChr15,15873574,15,29.77
Ha412HOChr02,90432572,2,23.23
Ha412HOChr17,20347094,3,37.03
Ha412HOChr04,206407650,9,60.26
Ha412HOChr13,66358111,13,3.99
Ha412HOChr10,1524357,10,1.45
Ha412HOChr01,2267166,16,4.36
Ha412HOChr10,42657267,10,42.84
Ha412HOChr08,89384471,8,57.00
Ha412HOChr12,165358458,12,58.81
Ha412HOChr15,54679865,15,35.58
Ha412HOChr01,124843235,1,27.95
Ha412HOChr16,191522476,16,56.63
Ha412HOChr03,111415820,7,15.97
Ha412HOChr03,139122880,3,34.12
Ha412HOChr16,137483402,16,43.20
Ha412HOChr08,9146069,8,15.97
Ha412HOChr04,2008921,4,2.90
Ha412HOChr15,31001422,15,30.49
Ha412HOChr05,148062634,5,53.37
Ha412HOChr10,146481862,10,45.74
Ha412HOChr08,9376490,8,15.97
Ha412HOChr09,199665987,9,91.85
Ha412HOChr07,129218385,7,18.15
Ha412HOChr04,153392000,4,48.28
Ha412HOChr08,8632320,8,15.97
Ha412HOChr10,25211241,10,38.48
Ha412HOChr01,44591539,1,8.35
Ha412HOChr13,15500539,13,1.45
Ha412HOChr04,201374738,4,60.26
Ha412HOChr04,59555630,4,45.74
Ha412HOChr03,80284999,3,26.14
Ha412HOChr17,19862402,11,10.53
Ha412HOChr09,34049835,9,19.24
Ha412HOChr04,59042020,4,45.74
Ha412HOChr10,26324223,10,38.48
Ha412HOChr05,156991755,5,53.37
Ha412HOChr14,186135014,14,34.12
Ha412HOChr17,50173906,17,48.65
Ha412HOChr11,4714214,11,10.53
Ha412HOChr02,79496697,2,23.23
Ha412HOChr09,182090048,9,55.54
Ha412HOChr08,23411431,8,34.12
Ha412HOChr09,185962316,9,57.00
Ha412HOChr11,1575655,11,2.54
Ha412HOChr02,183880249,2,65.35
Ha412HOChr05,164746880,5,53.37
Ha412HOChr04,196683402,4,58.08
Ha412HOChr10,177200865,10,55.91
Ha412HOChr10,176762719,10,54.45
Ha412HOChr16,123914660,16,40.30
Ha412HOChr02,156354136,2,31.22
Ha412HOChr08,91019949,8,58.45
Ha412HOChr08,82255468,8,54.09
Ha412HOChr16,14685229,16,24.32
Ha412HOChr02,183904671,2,65.35
Ha412HOChr09,128077026,9,30.13
Ha412HOChr09,179460697,9,55.54
Ha412HOChr17,48608879,17,47.92
Ha412HOChr03,108334773,3,28.32
Ha412HOChr01,149486244,1,45.74
Ha412HOChr03,3185295,3,6.53
Ha412HOChr16,146733013,16,44.65
Ha412HOChr11,871000,11,0.00
Ha412HOChr03,101382614,3,27.59
Ha412HOChr03,175471372,3,53.00
Ha412HOChr09,127581651,9,30.13
Ha412HOChr01,11374683,1,8.35
Ha412HOChr13,83281284,8,50.46
Ha412HOChr13,70965966,13,6.90
Ha412HOChr11,704364,11,0.00
Ha412HOChr12,27205579,12,34.12
Ha412HOChr04,30390624,2,20.33
Ha412HOChr10,80188526,15,37.03
Ha412HOChr04,190979681,4,57.36
Ha412HOChr05,164209410,5,53.37
Ha412HOChr04,194361586,4,58.08
Ha412HOChr15,32708147,15,30.49
Ha412HOChr04,54802816,4,45.02
Ha412HOChr07,23247187,7,11.62
Ha412HOChr13,6710291,16,56.63
Ha412HOChr01,68074503,1,10.89
Ha412HOChr08,96613796,8,62.80
Ha412HOChr16,191509676,16,56.63
Ha412HOChr05,10311596,5,30.49
Ha412HOChr16,20255516,16,31.58
Ha412HOChr13,93731895,3,51.55
Ha412HOChr15,2825983,15,2.90
Ha412HOChr02,159179808,2,31.95
Ha412HOChr04,1199468,4,1.45
Ha412HOChr13,172523352,13,75.87
Ha412HOChr03,172788404,13,59.90
Ha412HOChr13,95564244,13,42.11
Ha412HOChr16,9424010,4,60.99
Ha412HOChr05,21263367,5,43.56
Ha412HOChr04,1592062,4,2.90
Ha412HOChr14,143492561,6,21.06
Ha412HOChr06,12847115,6,21.06
Ha412HOChr10,59545673,10,42.84
Ha412HOChr13,97610990,13,42.84
Ha412HOChr15,133715804,15,64.62
Ha412HOChr09,171557657,9,52.28
Ha412HOChr04,30406220,4,36.30
Ha412HOChr10,190539020,10,82.77
Ha412HOChr04,176499858,6,21.06
Ha412HOChr15,121559304,15,60.26
Ha412HOChr01,127181508,6,21.06
Ha412HOChr09,197538177,9,86.40
Ha412HOChr15,111984083,15,50.82
Ha412HOChr09,172305797,9,52.28
Ha412HOChr16,8900241,16,15.25
Ha412HOChr15,8312654,16,53.00
Ha412HOChr10,20924892,10,34.12
Ha412HOChr14,178577884,14,57.36
Ha412HOChr08,2450765,8,7.99
Ha412HOChr14,184472573,14,69.70
Ha412HOChr13,7985785,13,0.73
Ha412HOChr07,155439287,7,44.29
Ha412HOChr16,174143564,16,50.10
Ha412HOChr03,140394468,3,35.58
Ha412HOChr05,41273506,5,47.56
Ha412HOChr10,174016760,10,54.09
Ha412HOChr03,112454722,3,29.77
Ha412HOChr11,14717289,11,34.49
Ha412HOChr09,186776229,9,58.45
Ha412HOChr09,114322893,9,22.87
Ha412HOChr10,95948027,10,42.84
Ha412HOChr09,183443444,9,55.54
Ha412HOChr16,35687313,9,55.54
Ha412HOChr10,90810548,10,42.84
Ha412HOChr17,25674594,17,39.21
Ha412HOChr10,119656047,10,42.84
Ha412HOChr05,175760630,5,53.37
Ha412HOChr06,25990599,6,27.59
Ha412HOChr09,183266939,9,55.54
Ha412HOChr10,25934528,10,38.48
Ha412HOChr09,186970967,9,58.45
Ha412HOChr11,191783875,11,77.32
Ha412HOChr04,206872162,4,63.17
Ha412HOChr17,20281998,17,37.75
Ha412HOChr09,47353274,9,21.06
Ha412HOChr05,133493429,5,50.82
Ha412HOChr10,46192260,10,42.84
Ha412HOChr14,113956073,14,15.97
Ha412HOChr11,176746444,11,59.17
Ha412HOChr09,180798449,9,55.54
Ha412HOChr13,87395675,15,21.78
Ha412HOChr09,136273515,9,36.67
Ha412HOChr04,200967497,4,60.26
Ha412HOChr03,101533045,3,27.59
Ha412HOChr01,147900177,1,42.84
Ha412HOChr17,170743146,17,55.18
Ha412HOChr03,141411982,3,35.58
Ha412HOChr17,125611702,3,35.58
Ha412HOChr17,171426085,17,55.91
Ha412HOChr13,170846876,13,72.97
Ha412HOChr14,10290552,14,0.73
Ha412HOChr17,51451378,17,51.55
Ha412HOChr15,6731118,15,17.43
Ha412HOChr02,27553934,2,20.33
Ha412HOChr13,65934564,13,3.99
Ha412HOChr08,134994243,4,59.54
Ha412HOChr17,170701861,17,55.18
Ha412HOChr11,150699996,11,48.28
Ha412HOChr16,127841155,16,41.02
Ha412HOChr10,159608928,10,49.37
Ha412HOChr02,176719687,2,43.20
Ha412HOChr14,3587421,14,0.00
Ha412HOChr08,42477370,8,45.38
Ha412HOChr09,144332179,9,43.20
Ha412HOChr17,17097118,17,32.67
Ha412HOChr16,54917112,16,37.75
Ha412HOChr04,159522442,4,49.73
Ha412HOChr09,136687957,9,37.39
Ha412HOChr17,78802443,17,54.45
Ha412HOChr16,50563679,4,51.55
Ha412HOChr15,111922920,15,50.82
Ha412HOChr17,28257239,17,40.66
Ha412HOChr05,174197714,5,53.37
Ha412HOChr07,134049770,7,19.60
Ha412HOChr03,3838040,4,51.55
Ha412HOChr17,23736756,17,39.21
Ha412HOChr04,216977214,4,81.32
Ha412HOChr17,15550676,17,31.22
Ha412HOChr03,143445700,3,36.30
Ha412HOChr10,189092789,10,79.14
Ha412HOChr10,142011597,10,42.84
Ha412HOChr14,168913076,14,47.19
Ha412HOChr13,63621429,13,3.99
Ha412HOChr13,119493959,13,51.19
Ha412HOChr13,174071795,13,79.50
Ha412HOChr10,164486352,10,50.10
Ha412HOChr02,157724849,2,31.95
Ha412HOChr05,726140,5,0.00
Ha412HOChr15,18040940,15,29.77
Ha412HOChr12,61719756,12,46.10
Ha412HOChr15,2989179,15,2.90
Ha412HOChr08,39412502,8,45.38
Ha412HOChr03,2642168,3,5.81
Ha412HOChr10,156631864,10,48.65
Ha412HOChr12,42904574,8,30.49
Ha412HOChr02,165193485,2,34.85
Ha412HOChr17,19807522,17,37.75
Ha412HOChr14,188747157,14,78.41
Ha412HOChr06,9166606,6,17.43
Ha412HOChr07,101420323,7,13.07
Ha412HOChr17,161744743,17,55.18
Ha412HOChr06,25989365,6,27.59
Ha412HOChr03,173006541,10,42.84
Ha412HOChr17,13380907,17,29.04
Ha412HOChr09,172222083,9,52.28
Ha412HOChr09,121323984,9,25.41
Ha412HOChr02,157710246,2,31.95
Ha412HOChr10,171445409,10,51.55
Ha412HOChr05,48753221,5,47.56
Ha412HOChr10,9757989,10,17.79
Ha412HOChr01,154003893,10,43.20
Ha412HOChr17,26087551,17,39.21
Ha412HOChr05,122670648,5,49.37
Ha412HOChr10,113598663,10,42.84
Ha412HOChr04,213331782,4,66.80
Ha412HOChr06,5717285,6,12.34
Ha412HOChr01,5562081,1,3.99
Ha412HOChr10,168378719,10,50.10
Ha412HOChr03,176766780,3,57.36
Ha412HOChr15,31115268,15,30.49
Ha412HOChr08,114282321,8,67.89
Ha412HOChr05,109922303,5,48.28
Ha412HOChr01,156285321,1,64.62
Ha412HOChr01,94641494,1,22.14
Ha412HOChr10,8931278,10,17.06
Ha412HOChr16,194809986,16,58.81
Ha412HOChr09,186015411,9,57.00
Ha412HOChr17,2010573,17,0.00
Ha412HOChr08,91385265,8,59.17
Ha412HOChr06,9760811,6,18.15
Ha412HOChr06,3275133,6,1.45
Ha412HOChr05,163478635,5,53.37
Ha412HOChr04,60865806,4,45.74
Ha412HOChr04,2010614,4,2.90
Ha412HOChr11,198387243,11,79.50
Ha412HOChr03,181281732,3,71.88
Ha412HOChr13,1213535,13,0.00
Ha412HOChr02,177772368,2,43.93
Ha412HOChr12,1168832,12,18.15
Ha412HOChr13,47260406,9,49.73
Ha412HOChr15,121562350,15,60.26
Ha412HOChr02,162836974,2,31.95
Ha412HOChr16,205593184,16,75.15
Ha412HOChr09,109795726,9,22.14
Ha412HOChr01,78584905,1,17.06
Ha412HOChr02,136932564,5,53.37
Ha412HOChr15,7212748,15,19.60
Ha412HOChr04,212122623,4,64.62
Ha412HOChr02,175610730,2,41.39
Ha412HOChr10,163599254,10,49.37
Ha412HOChr14,181424413,13,6.90
Ha412HOChr08,5677414,8,12.34
Ha412HOChr14,123404965,14,22.87
Ha412HOChr01,5554934,1,3.99
Ha412HOChr09,119788292,9,24.32
Ha412HOChr13,8398645,13,0.73
Ha412HOChr16,107678199,6,6.53
Ha412HOChr08,3003289,8,10.16
Ha412HOChr10,181796773,10,60.26
Ha412HOChr09,189736519,9,60.26
Ha412HOChr03,143446930,3,36.30
Ha412HOChr15,12878120,15,27.59
Ha412HOChr11,11358106,11,31.58
Ha412HOChr05,21375654,5,45.02
Ha412HOChr05,134128987,5,50.82
Ha412HOChr16,122160134,16,40.30
Ha412HOChr17,65207503,17,53.73
Ha412HOChr12,12410429,12,20.33
Ha412HOChr09,134131603,9,35.94
Ha412HOChr10,14363261,10,29.04
Ha412HOChr13,86659227,13,26.14
Ha412HOChr05,162989964,5,53.37
Ha412HOChr07,74273104,10,29.04
Ha412HOChr10,27884219,10,38.48
Ha412HOChr05,40306680,5,47.56
Ha412HOChr07,158405488,7,56.63
Ha412HOChr01,95320669,1,22.51
Ha412HOChr14,127176652,14,29.04
Ha412HOChr10,107258279,10,42.84
Ha412HOChr05,174931515,5,53.37
Ha412HOChr03,22155905,3,23.23
Ha412HOChr01,131344977,1,28.32
Ha412HOChr17,198805737,17,68.61
Ha412HOChr12,137368822,17,54.45
Ha412HOChr11,167004356,11,55.18
Ha412HOChr10,175295216,10,54.09
Ha412HOChr11,197900240,11,80.59
Ha412HOChr02,183941515,2,65.35
Ha412HOChr03,176240152,3,55.91
Ha412HOChr08,1619797,8,2.90
Ha412HOChr13,5255069,13,0.73
Ha412HOChr12,20141765,12,32.67
Ha412HOChr05,186729208,5,90.76
Ha412HOChr01,2895723,1,2.54
Ha412HOChr09,190448488,9,60.26
Ha412HOChr12,62626971,12,47.56
Ha412HOChr05,178182652,8,69.34
Ha412HOChr16,203348675,16,68.25
Ha412HOChr04,217954073,4,84.22
Ha412HOChr10,857000,10,0.00
Ha412HOChr14,153233989,14,41.75
Ha412HOChr14,182768056,14,63.17
Ha412HOChr17,17752499,17,35.58
Ha412HOChr04,199068835,4,60.26
Ha412HOChr09,185832739,9,57.00
Ha412HOChr03,87573857,3,26.14
Ha412HOChr12,42093061,1,28.32
Ha412HOChr13,163086977,13,61.35
Ha412HOChr04,219942618,4,91.85
Ha412HOChr01,130324840,1,28.32
Ha412HOChr04,1509761,4,2.18
Ha412HOChr11,31775021,11,41.39
Ha412HOChr17,122015740,17,55.18
Ha412HOChr02,179323653,2,46.10
Ha412HOChr04,1965507,4,2.90
Ha412HOChr10,109132482,10,42.84
Ha412HOChr06,57393153,6,45.74
Ha412HOChr07,101360861,7,12.34
Ha412HOChr01,127631742,1,27.95
Ha412HOChr08,175876540,8,74.06
Ha412HOChr03,180725369,3,70.43
Ha412HOChr05,155696863,5,53.37
Ha412HOChr04,217385710,4,81.32
Ha412HOChr04,3143866,4,8.71
Ha412HOChr17,22133787,17,39.21
Ha412HOChr10,107621466,10,42.84
Ha412HOChr11,157146940,11,52.28
Ha412HOChr16,192723762,16,58.08
Ha412HOChr14,157226664,14,44.65
Ha412HOChr08,176494737,8,74.06
Ha412HOChr04,4461805,13,1.45
Ha412HOChr04,163209691,4,51.19
Ha412HOChr03,112457429,3,29.77
Ha412HOChr12,63210428,12,48.65
Ha412HOChr10,100097419,10,42.84
Ha412HOChr10,170131297,10,50.82
Ha412HOChr13,9899614,13,1.45
Ha412HOChr10,76138120,10,42.84
Ha412HOChr05,160907047,5,53.37
Ha412HOChr04,461526,4,0.00
Ha412HOChr08,25303263,8,34.85
Ha412HOChr10,82212063,10,42.84
Ha412HOChr09,180922038,9,55.54
Ha412HOChr15,61833575,15,39.93
Ha412HOChr10,23526382,10,36.30
Ha412HOChr09,186779314,9,58.45
Ha412HOChr08,30275823,8,41.02
Ha412HOChr02,182995206,7,37.75
Ha412HOChr05,151073676,5,53.37
Ha412HOChr16,127143122,9,58.45
Ha412HOChr10,142052061,10,42.84
Ha412HOChr09,199804107,9,91.85
Ha412HOChr03,158035309,4,47.19
Ha412HOChr06,55899160,4,79.50
Ha412HOChr07,153257003,7,37.75
Ha412HOChr03,103418567,10,45.74
Ha412HOChr04,193234153,4,57.36
Ha412HOChr14,102641558,14,10.16
Ha412HOChr07,125698386,7,17.43
Ha412HOChr06,68105134,5,47.56
Ha412HOChr10,161418018,10,49.37
Ha412HOChr01,109799626,1,26.50
Ha412HOChr06,5721107,6,12.34
Ha412HOChr13,83646872,13,21.06
Ha412HOChr16,194812952,16,58.81
Ha412HOChr05,147657520,5,53.37
Ha412HOChr05,175150046,5,53.37
Ha412HOChr17,2070429,17,0.00
Ha412HOChr04,58063664,4,45.74
Ha412HOChr12,61754836,12,46.83
Ha412HOChr01,48510867,1,8.35
Ha412HOChr10,148877091,10,45.74
Ha412HOChr10,145065324,10,45.74
Ha412HOChr01,135208392,1,29.77
Ha412HOChr14,155336230,14,43.93
Ha412HOChr07,132113994,7,18.15
Ha412HOChr10,166956177,10,50.10
Ha412HOChr05,122291054,5,49.37
Ha412HOChr13,163052797,13,62.08
Ha412HOChr01,131541082,1,28.32
Ha412HOChr15,137880170,3,37.03
Ha412HOChr10,118619869,10,42.84
Ha412HOChr16,12785492,16,22.14
Ha412HOChr16,90558314,12,58.81
Ha412HOChr09,137984054,9,39.57
Ha412HOChr02,182969664,2,59.17
Ha412HOChr14,122991530,12,45.38
Ha412HOChr10,176813264,10,54.45
Ha412HOChr04,213174949,4,66.07
Ha412HOChr13,164783371,8,45.38
Ha412HOChr08,1449784,8,2.90
Ha412HOChr11,3085863,11,7.62
Ha412HOChr10,168581803,10,50.10
Ha412HOChr05,152361941,5,53.37
Ha412HOChr08,81808975,8,54.09
Ha412HOChr12,19496242,12,29.04
Ha412HOChr10,10571233,10,21.42
Ha412HOChr05,21417949,5,45.02
Ha412HOChr10,183768266,10,60.99
Ha412HOChr15,182973071,15,68.25
Ha412HOChr05,186108017,5,88.22
Ha412HOChr04,28901085,4,39.21
Ha412HOChr14,156375117,14,43.93
Ha412HOChr10,12398224,10,25.05
Ha412HOChr12,165272249,12,58.81
Ha412HOChr12,63112388,12,48.65
Ha412HOChr08,26827953,8,38.12
Ha412HOChr03,173089635,3,48.65
Ha412HOChr08,75329785,8,53.37
Ha412HOChr11,189885719,11,76.24
Ha412HOChr06,47342291,6,40.66
Ha412HOChr06,27076073,6,27.59
Ha412HOChr06,9056547,6,17.43
Ha412HOChr04,147905356,4,47.19
Ha412HOChr17,70307312,17,54.45
Ha412HOChr01,123372615,1,28.32
Ha412HOChr16,189382737,16,55.18
Ha412HOChr10,10427491,10,21.42
Ha412HOChr10,170656179,10,50.82
Ha412HOChr10,5753008,10,12.34
Ha412HOChr15,15646445,15,29.77
Ha412HOChr15,120920657,15,60.26
Ha412HOChr09,8685122,9,9.08
Ha412HOChr15,177424446,15,66.80
Ha412HOChr09,172582447,9,60.26
Ha412HOChr04,196830403,4,58.81
Ha412HOChr13,62873483,13,3.99
Ha412HOChr01,109778026,1,26.50
Ha412HOChr12,63117908,12,48.65
Ha412HOChr08,28170681,8,40.30
Ha412HOChr05,132103914,5,50.82
Ha412HOChr10,140753016,10,42.84
Ha412HOChr10,152529974,10,47.92
Ha412HOChr05,94179282,7,2.18
Ha412HOChr11,191760039,11,77.32
Ha412HOChr12,174099479,12,64.26
Ha412HOChr08,74396696,8,53.37
Ha412HOChr12,65559056,12,48.65
Ha412HOChr17,23592841,17,39.21
Ha412HOChr13,72106243,13,6.90
Ha412HOChr10,186155939,10,66.07
Ha412HOChr12,42902736,12,39.93
Ha412HOChr07,154620728,13,38.48
Ha412HOChr09,80980938,3,28.32
Ha412HOChr11,11429194,11,31.58
Ha412HOChr03,173901394,3,50.10
Ha412HOChr11,1608251,11,3.99
Ha412HOChr13,86946983,13,27.23
Ha412HOChr10,32285322,10,42.84
Ha412HOChr10,12335715,10,25.05
Ha412HOChr13,60573094,13,3.99
Ha412HOChr06,10521863,6,18.88
Ha412HOChr08,92430939,8,60.63
Ha412HOChr02,181831601,2,58.45
Ha412HOChr08,42252644,8,45.38
Ha412HOChr14,15554092,14,0.73
Ha412HOChr08,38165217,8,45.38
