Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr03,154839312,3,54.714
Ha412HOChr01,54766539,1,29.313
Ha412HOChr04,124648997,4,3.635
Ha412HOChr02,11777828,2,9.041
Ha412HOChr13,163404977,13,16.707
Ha412HOChr08,50784303,8,48.191
Ha412HOChr05,136092601,5,41.876
Ha412HOChr08,44432663,8,46.69
Ha412HOChr02,123836066,16,94.749
Ha412HOChr12,165346534,12,1.234
Ha412HOChr13,163630654,13,16.707
Ha412HOChr08,63642912,8,49.255
Ha412HOChr16,20492126,16,43.605
Ha412HOChr01,149610579,1,55.774
Ha412HOChr11,49639752,11,25.714
Ha412HOChr08,42415050,8,45.504
Ha412HOChr11,186273583,11,47.525
Ha412HOChr16,212282453,16,101.51
Ha412HOChr16,217610338,16,105.797
Ha412HOChr01,97522768,1,29.313
Ha412HOChr12,159780620,12,1.265
Ha412HOChr10,112148535,10,47.603
Ha412HOChr04,190746090,4,9.029
Ha412HOChr15,31039051,15,11.279
Ha412HOChr07,154446858,7,44.243
Ha412HOChr14,168900883,14,0.064
Ha412HOChr10,163601194,10,50.427
Ha412HOChr15,2480628,15,50.528
Ha412HOChr15,2481201,15,50.528
Ha412HOChr04,212259084,4,19.669
Ha412HOChr02,159150762,2,28.33
Ha412HOChr10,20457487,10,44.656
Ha412HOChr08,144511640,8,66.858
Ha412HOChr08,28561946,8,41.668
Ha412HOChr11,20426518,11,20.9
Ha412HOChr11,33252640,11,22.877
Ha412HOChr01,89741293,1,29.313
Ha412HOChr01,89736735,1,29.313
Ha412HOChr08,64506509,8,49.255
Ha412HOChr01,93561964,1,29.313
Ha412HOChr11,16733639,11,19.782
Ha412HOChr05,94632597,5,40.11
Ha412HOChr03,161822924,3,57.836
Ha412HOChr17,202943858,7,2.113
Ha412HOChr11,55530558,11,26.532
Ha412HOChr08,25226873,8,40.11
Ha412HOChr14,174062849,14,1.012
Ha412HOChr05,34269094,5,39.704
Ha412HOChr08,31123989,8,42.711
Ha412HOChr10,189727628,10,92.893
Ha412HOChr02,24336112,2,25.899
Ha412HOChr14,187790071,14,35.449
Ha412HOChr04,214099961,4,25.02
Ha412HOChr10,168662352,10,52.979
Ha412HOChr06,18075900,6,47.142
Ha412HOChr06,27331338,6,46.433
Ha412HOChr03,931502,3,0
Ha412HOChr11,47342623,11,25.714
Ha412HOChr12,35998691,12,12.772
Ha412HOChr10,80416190,10,47.603
Ha412HOChr16,217628482,16,105.797
Ha412HOChr01,138511924,1,30.511
Ha412HOChr06,28342133,6,46.433
Ha412HOChr06,20359668,6,44.88
Ha412HOChr03,154850991,3,54.711
Ha412HOChr10,142737526,10,48.477
Ha412HOChr16,20021890,16,43.605
Ha412HOChr13,163988263,13,17.078
Ha412HOChr08,345484,8,0.5
Ha412HOChr04,219087007,4,49.906
Ha412HOChr13,161558946,13,16.707
Ha412HOChr11,120700453,3,54.714
Ha412HOChr09,199801300,9,106.787
Ha412HOChr01,132631114,1,29.682
Ha412HOChr05,31785413,10,48.82
Ha412HOChr12,26556744,12,14.2
Ha412HOChr09,173053134,9,63.462
Ha412HOChr03,176829343,3,83.493
Ha412HOChr05,35032147,5,39.704
Ha412HOChr12,43587394,12,12.06
Ha412HOChr12,40614619,12,12.06
Ha412HOChr13,165703063,13,17.844
Ha412HOChr08,89043844,8,55.74
Ha412HOChr13,164311813,13,17.347
Ha412HOChr07,121496799,7,12.496
Ha412HOChr03,145910422,3,51.246
Ha412HOChr10,64172882,10,47.603
Ha412HOChr01,39903191,1,29.313
Ha412HOChr10,79541295,10,47.603
Ha412HOChr11,58282273,11,27.778
Ha412HOChr06,25903711,6,45.727
Ha412HOChr10,118665890,10,47.603
Ha412HOChr01,39008264,1,29.313
Ha412HOChr08,100399953,8,58.507
Ha412HOChr14,178915195,14,9.043
Ha412HOChr07,978032,7,0
Ha412HOChr04,218786785,4,49.906
Ha412HOChr08,30236697,8,42.711
Ha412HOChr01,155195910,1,85.14
Ha412HOChr05,21969983,10,55.186
Ha412HOChr05,105687781,5,40.11
Ha412HOChr05,105686705,5,40.11
Ha412HOChr02,24336698,2,25.398
Ha412HOChr02,24337562,2,25.398
Ha412HOChr04,201627442,4,13.462
Ha412HOChr04,201627971,4,13.462
Ha412HOChr09,196047806,9,97.199
Ha412HOChr01,125640046,1,29.682
Ha412HOChr11,29128592,11,22.877
Ha412HOChr10,88441129,10,47.603
Ha412HOChr08,41104115,8,45.504
Ha412HOChr14,187534343,14,35.081
Ha412HOChr03,112362421,3,44.229
Ha412HOChr03,159626620,3,56.742
Ha412HOChr01,119226145,1,29.682
Ha412HOChr01,123977615,1,29.682
Ha412HOChr12,167838028,12,0.86
Ha412HOChr16,15974230,16,41.398
Ha412HOChr03,4305135,3,10.583
Ha412HOChr11,45729347,11,25.714
Ha412HOChr10,148617530,10,48.82
Ha412HOChr09,137689717,9,48.253
Ha412HOChr04,190742308,4,9.029
Ha412HOChr08,54578546,8,48.579
Ha412HOChr08,126893326,8,66.858
Ha412HOChr11,56267719,11,26.532
Ha412HOChr04,153679060,4,3.635
Ha412HOChr14,182748338,14,18.917
Ha412HOChr04,188319875,4,8.659
Ha412HOChr03,181212877,3,105.885
Ha412HOChr03,170286985,12,19.844
Ha412HOChr05,6464155,5,18.455
Ha412HOChr06,25908800,6,45.727
Ha412HOChr13,159132741,13,16.346
Ha412HOChr01,21123455,1,29.313
Ha412HOChr01,75264484,1,29.313
Ha412HOChr01,75264204,1,29.313
Ha412HOChr11,26331266,11,21.519
Ha412HOChr12,34507818,12,13.169
Ha412HOChr02,184291374,2,79.852
Ha412HOChr09,172746513,9,63.462
Ha412HOChr03,173114775,3,65.266
Ha412HOChr08,96743781,8,58.108
Ha412HOChr14,170999682,14,0.064
Ha412HOChr16,178751049,11,19.782
Ha412HOChr07,85618632,3,53.264
Ha412HOChr10,50118934,10,47.603
Ha412HOChr06,9200029,6,30.397
Ha412HOChr15,7042778,2,30.945
Ha412HOChr02,164570066,2,30.945
Ha412HOChr04,168903466,4,4.956
Ha412HOChr11,199045574,11,73.612
Ha412HOChr03,114675479,3,44.608
Ha412HOChr09,170573218,9,62.346
Ha412HOChr01,102696403,1,29.313
Ha412HOChr06,8525708,6,28.681
Ha412HOChr16,207887129,16,90.797
Ha412HOChr13,163628406,13,16.707
Ha412HOChr08,16153632,8,35.893
Ha412HOChr01,2180244,1,9.338
Ha412HOChr10,164773732,10,51.104
Ha412HOChr01,113619882,1,29.682
Ha412HOChr10,162750967,10,50.427
Ha412HOChr08,58055247,8,48.579
Ha412HOChr01,149612372,1,55.774
Ha412HOChr11,191946707,11,63.182
Ha412HOChr10,106418074,10,47.603
Ha412HOChr05,1615950,5,3.603
Ha412HOChr03,165619473,3,60.113
Ha412HOChr10,151458413,10,49.204
Ha412HOChr10,106121496,10,47.603
Ha412HOChr09,170489109,9,62.346
Ha412HOChr10,62811386,10,47.603
Ha412HOChr04,215205692,4,29.8
Ha412HOChr03,102410810,3,43.722
Ha412HOChr10,145562261,10,48.82
Ha412HOChr04,189137481,4,8.659
Ha412HOChr08,60291801,8,48.896
Ha412HOChr11,50202172,11,26.06
Ha412HOChr11,50201994,11,26.06
Ha412HOChr11,50202057,11,26.06
Ha412HOChr02,24347822,2,25.398
Ha412HOChr14,187652727,14,35.081
Ha412HOChr04,213328533,4,21.618
Ha412HOChr16,40103918,10,47.603
Ha412HOChr09,133903664,9,41.452
Ha412HOChr10,115799477,10,47.603
Ha412HOChr08,85554185,8,51.891
Ha412HOChr10,152415000,10,49.204
Ha412HOChr12,41334018,12,12.06
Ha412HOChr12,30185508,12,13.463
Ha412HOChr02,164450917,2,30.945
Ha412HOChr10,174436218,10,55.538
Ha412HOChr08,36800545,8,45.107
Ha412HOChr07,153254350,7,38.182
Ha412HOChr10,130149012,10,48.294
Ha412HOChr08,79141910,8,51.546
Ha412HOChr17,34113671,10,49.957
Ha412HOChr10,150187705,10,49.204
Ha412HOChr08,40055072,8,45.504
Ha412HOChr07,21888958,7,10.181
Ha412HOChr10,120083855,10,48.018
Ha412HOChr10,13430103,10,43.31
Ha412HOChr11,10506280,11,13.105
Ha412HOChr02,24349929,2,25.398
Ha412HOChr11,28930612,11,22.877
Ha412HOChr03,180805307,3,105.114
Ha412HOChr10,119103525,10,47.603
Ha412HOChr10,148471425,10,48.82
Ha412HOChr10,166006176,10,51.52
Ha412HOChr08,36989035,8,45.084
Ha412HOChr13,165659685,13,17.844
Ha412HOChr11,139582838,11,28.133
Ha412HOChr10,10568812,10,32.522
Ha412HOChr01,139594474,1,30.511
Ha412HOChr10,59484949,10,47.603
Ha412HOChr11,10499876,11,13.105
Ha412HOChr10,119204089,10,48.018
Ha412HOChr07,121495827,7,12.496
Ha412HOChr10,60608660,10,47.603
Ha412HOChr12,17830216,12,18.066
Ha412HOChr08,9803094,8,27.199
Ha412HOChr08,9805005,8,27.199
Ha412HOChr10,33157391,10,47.603
Ha412HOChr02,25832712,2,25.916
Ha412HOChr09,168194273,9,61.713
Ha412HOChr14,178388462,14,7.47
Ha412HOChr03,180967464,3,105.502
Ha412HOChr03,145910953,3,51.246
Ha412HOChr10,175388396,10,55.939
Ha412HOChr08,75324188,8,50.71
Ha412HOChr13,163987877,13,17.078
Ha412HOChr01,89588317,1,29.313
Ha412HOChr01,89568476,1,29.313
Ha412HOChr01,89568545,1,29.313
Ha412HOChr09,102607601,1,29.313
Ha412HOChr17,175566492,17,4.271
Ha412HOChr08,113781326,8,63.667
Ha412HOChr10,163590187,10,50.427
Ha412HOChr08,24741551,8,40.11
Ha412HOChr01,94628887,1,29.313
Ha412HOChr10,70703652,10,47.603
Ha412HOChr08,53446375,3,43.722
Ha412HOChr04,188252971,4,7.876
Ha412HOChr14,170510700,14,0.064
Ha412HOChr03,104706928,3,43.722
Ha412HOChr04,215150300,4,28.607
Ha412HOChr05,112281058,5,40.11
Ha412HOChr11,55637858,11,26.532
Ha412HOChr10,21082050,10,45.038
Ha412HOChr17,190216579,17,6.111
Ha412HOChr09,184485642,9,67.756
Ha412HOChr08,74303825,8,50.336
Ha412HOChr08,25222080,8,40.11
Ha412HOChr07,141814232,7,20.963
Ha412HOChr10,42664242,10,47.603
Ha412HOChr03,1920238,3,1.11
Ha412HOChr16,439755,16,0
Ha412HOChr11,196560552,11,69.679
Ha412HOChr11,45572674,11,25.714
Ha412HOChr04,213715478,4,22.785
Ha412HOChr01,80380408,1,29.313
Ha412HOChr08,114285709,8,64.08
Ha412HOChr01,101203473,1,29.313
Ha412HOChr01,101203702,1,29.313
Ha412HOChr02,21003532,2,26.455
Ha412HOChr10,150728135,10,49.204
Ha412HOChr10,46186415,10,47.603
Ha412HOChr10,41936945,10,47.603
Ha412HOChr09,170490191,9,62.346
Ha412HOChr09,196163702,9,96.971
Ha412HOChr01,39008907,1,29.313
Ha412HOChr01,33176817,1,29.313
Ha412HOChr10,113815085,10,47.603
Ha412HOChr11,189651806,11,55.852
Ha412HOChr10,114707332,10,47.603
Ha412HOChr10,180678969,10,60.141
Ha412HOChr05,52414063,5,39.704
Ha412HOChr10,156163225,10,49.569
Ha412HOChr04,186872865,4,7.502
Ha412HOChr12,34361105,12,13.169
Ha412HOChr05,93888698,5,40.11
Ha412HOChr08,25230085,8,40.11
Ha412HOChr03,112363045,3,44.229
Ha412HOChr01,63991128,1,29.313
Ha412HOChr08,60947666,8,48.896
Ha412HOChr04,200229427,4,13.064
Ha412HOChr04,168904019,4,4.803
Ha412HOChr10,118665223,10,47.603
Ha412HOChr16,12275830,16,36.103
Ha412HOChr08,96097750,8,57.32
Ha412HOChr12,33752103,12,13.169
Ha412HOChr08,96097134,8,57.32
Ha412HOChr08,43294636,8,45.504
Ha412HOChr12,39781001,12,12.06
Ha412HOChr06,20366811,6,46.881
Ha412HOChr10,124238104,10,48.294
Ha412HOChr01,79864169,1,29.313
Ha412HOChr17,169431815,17,4.354
Ha412HOChr10,190042433,10,94.826
Ha412HOChr03,180801441,3,105.114
Ha412HOChr05,6614123,5,19.615
Ha412HOChr05,94099881,5,40.11
Ha412HOChr11,141077071,11,28.494
Ha412HOChr08,115162019,8,65.265
Ha412HOChr08,73425461,8,50.336
Ha412HOChr10,169644161,10,53.425
Ha412HOChr03,104983109,3,43.722
Ha412HOChr10,110925478,10,47.603
Ha412HOChr10,110925681,10,47.603
Ha412HOChr01,127077675,1,29.682
Ha412HOChr05,101565160,5,40.11
Ha412HOChr10,21180507,10,45.038
Ha412HOChr04,214981550,4,27.402
Ha412HOChr04,214982260,4,27.402
Ha412HOChr10,116268062,10,47.603
Ha412HOChr01,156804497,1,88.561
Ha412HOChr11,41076575,11,24.971
Ha412HOChr04,190390362,4,9.029
Ha412HOChr07,148353497,7,26.424
Ha412HOChr10,109447725,10,47.603
Ha412HOChr01,136351328,1,29.682
Ha412HOChr01,39024920,1,29.313
Ha412HOChr03,173439402,3,66.357
Ha412HOChr11,196552563,11,70.049
Ha412HOChr14,188911186,14,38.561
Ha412HOChr16,8059409,16,23.018
Ha412HOChr09,132495378,9,39.917
Ha412HOChr16,18501958,16,42.857
Ha412HOChr01,81592882,1,29.313
Ha412HOChr10,106116339,10,47.603
Ha412HOChr16,212157442,16,101.51
Ha412HOChr10,70699702,10,47.603
Ha412HOChr03,165658823,3,60.113
Ha412HOChr09,132485297,9,39.917
Ha412HOChr01,43146609,1,29.313
Ha412HOChr02,181793873,2,65.492
Ha412HOChr11,9552940,11,7.185
Ha412HOChr04,216215766,4,36.911
Ha412HOChr05,103389888,5,40.11
Ha412HOChr11,191904938,11,63.182
Ha412HOChr16,134223788,8,45.504
Ha412HOChr15,624584,15,53.946
Ha412HOChr11,178760780,11,41.488
Ha412HOChr10,135854994,10,48.294
Ha412HOChr16,215297745,16,104.358
Ha412HOChr16,217609728,16,105.797
Ha412HOChr12,42208640,12,12.06
Ha412HOChr17,198204760,17,19.774
Ha412HOChr08,24588988,8,40.11
Ha412HOChr09,199210758,9,106.41
Ha412HOChr05,130708250,5,41.876
Ha412HOChr10,152090036,10,49.204
Ha412HOChr10,13213223,10,42.13
Ha412HOChr10,188902635,10,85.23
Ha412HOChr03,167265323,3,62.473
Ha412HOChr06,25815083,6,45.727
Ha412HOChr12,44376604,12,12.06
Ha412HOChr12,33845176,12,13.169
Ha412HOChr05,112264256,5,40.11
Ha412HOChr12,4106035,6,47.142
Ha412HOChr08,74308744,8,50.336
Ha412HOChr07,1455762,7,1.966
Ha412HOChr01,138528158,1,30.511
Ha412HOChr09,144324689,9,53.126
Ha412HOChr10,154384851,10,49.569
Ha412HOChr07,154946952,7,45.057
Ha412HOChr05,725146,5,0
Ha412HOChr06,26500511,6,45.842
Ha412HOChr08,10785324,8,28.027
Ha412HOChr01,125686177,1,29.682
Ha412HOChr01,123375497,1,29.682
Ha412HOChr03,166868068,3,62.101
Ha412HOChr01,54765923,1,29.313
Ha412HOChr10,10103563,10,28.783
Ha412HOChr10,10104066,10,28.783
Ha412HOChr04,213327942,4,21.618
Ha412HOChr01,75229509,1,29.311
Ha412HOChr10,38629025,10,47.603
Ha412HOChr10,58477886,10,47.603
Ha412HOChr10,134924298,10,48.294
Ha412HOChr10,113488004,10,47.603
Ha412HOChr07,160789673,7,67.277
Ha412HOChr09,165160448,9,60.966
Ha412HOChr05,92772586,5,40.11
Ha412HOChr05,180107459,5,67.628
Ha412HOChr05,43552091,5,39.704
Ha412HOChr08,93059907,8,56.509
Ha412HOChr08,43740383,8,46.295
Ha412HOChr10,31693339,10,47.603
Ha412HOChr12,31657067,12,13.169
Ha412HOChr09,167874593,9,61.713
Ha412HOChr04,185210291,4,6.726
Ha412HOChr08,18264891,8,36.688
Ha412HOChr04,187951524,4,7.876
Ha412HOChr11,178037842,11,41.144
Ha412HOChr05,100615565,5,40.11
Ha412HOChr04,204353988,4,14.658
Ha412HOChr15,40569770,15,12.725
Ha412HOChr03,166867514,3,62.084
Ha412HOChr02,184209775,2,79.852
Ha412HOChr01,51518739,1,29.313
Ha412HOChr15,3232232,15,46.053
Ha412HOChr02,175146281,2,41.856
Ha412HOChr16,20505923,16,43.605
Ha412HOChr01,75797168,1,29.313
Ha412HOChr10,70698941,10,47.603
Ha412HOChr10,22216409,10,46.504
Ha412HOChr12,44376079,12,12.06
Ha412HOChr14,187180499,14,34.343
Ha412HOChr04,183245668,4,5.768
Ha412HOChr16,16389041,16,41.398
Ha412HOChr16,212507125,16,101.51
Ha412HOChr01,69513892,1,29.313
Ha412HOChr08,27486157,8,41.279
Ha412HOChr05,107970720,5,40.11
Ha412HOChr01,133625553,1,29.682
Ha412HOChr08,30231586,8,42.311
Ha412HOChr11,139793996,11,28.133
Ha412HOChr02,183872942,2,79.852
Ha412HOChr03,175751313,3,79.283
Ha412HOChr03,175751887,3,79.283
Ha412HOChr10,75427736,10,47.603
Ha412HOChr01,91566087,1,29.313
Ha412HOChr03,161907814,3,57.836
Ha412HOChr11,49958790,11,25.714
Ha412HOChr11,49957698,11,25.714
Ha412HOChr02,11566762,2,7.605
Ha412HOChr05,48982248,5,39.704
Ha412HOChr16,22588807,16,45.476
Ha412HOChr10,145067059,10,48.477
Ha412HOChr06,5717628,6,18.204
Ha412HOChr07,147767424,7,25.561
Ha412HOChr10,42658010,10,47.603
Ha412HOChr04,201456928,4,13.462
Ha412HOChr04,201457077,4,13.462
Ha412HOChr12,25774269,12,14.2
Ha412HOChr11,175127569,11,37
Ha412HOChr09,196607165,9,95.877
Ha412HOChr10,141014910,10,48.294
Ha412HOChr05,186690595,5,99.788
Ha412HOChr02,146503462,2,24.108
Ha412HOChr11,7343877,11,0.603
Ha412HOChr01,106057467,1,29.313
Ha412HOChr03,154226182,3,53.67
Ha412HOChr01,117342849,1,29.682
Ha412HOChr10,156562022,10,49.956
Ha412HOChr13,142942143,13,13.691
Ha412HOChr09,137984854,9,48.253
Ha412HOChr08,80619067,8,51.891
Ha412HOChr17,174382120,17,4.271
Ha412HOChr08,96115978,8,57.32
Ha412HOChr12,36757975,12,12.772
Ha412HOChr02,179118274,2,54.344
Ha412HOChr01,138653797,1,30.511
Ha412HOChr04,204816931,4,15.35
Ha412HOChr01,53267459,1,29.313
Ha412HOChr01,36598540,1,29.313
Ha412HOChr15,671244,15,53.946
Ha412HOChr01,121350799,1,29.682
Ha412HOChr14,178389002,14,7.47
Ha412HOChr10,81625456,10,47.603
Ha412HOChr13,163579556,13,16.707
Ha412HOChr01,37847048,1,29.313
Ha412HOChr11,18609750,11,20.184
Ha412HOChr05,97988226,5,40.11
Ha412HOChr11,23743174,11,21.233
Ha412HOChr08,9931186,8,27.613
Ha412HOChr05,94020647,5,40.11
Ha412HOChr12,27985055,12,13.823
Ha412HOChr08,26071292,8,40.499
Ha412HOChr08,2143751,8,14.89
Ha412HOChr08,12316953,8,31.301
Ha412HOChr08,30818190,8,42.711
Ha412HOChr16,40103317,10,47.603
Ha412HOChr13,111772239,13,8.951
Ha412HOChr10,180301541,10,60.129
Ha412HOChr05,19700598,5,37.615
Ha412HOChr05,186685632,5,99.788
Ha412HOChr16,218178638,16,105.797
Ha412HOChr14,170593172,14,0.206
Ha412HOChr09,194279497,1,29.313
Ha412HOChr10,69133108,10,47.584
Ha412HOChr16,17707461,16,42.493
Ha412HOChr08,43561455,8,45.504
Ha412HOChr10,39116522,1,29.313
Ha412HOChr10,80928602,10,47.603
Ha412HOChr05,159022978,14,33.669
Ha412HOChr07,133153364,12,15.704
Ha412HOChr04,208197947,4,16.985
Ha412HOChr13,166687628,13,16.707
Ha412HOChr02,112133469,2,25.755
Ha412HOChr06,109042421,1,29.682
Ha412HOChr10,180953368,10,60.129
Ha412HOChr15,44906025,8,46.69
Ha412HOChr10,101397018,2,26.466
Ha412HOChr03,156751255,3,55.262
Ha412HOChr15,50583090,15,11.73
Ha412HOChr08,15471972,8,33.876
Ha412HOChr11,6402740,11,0
Ha412HOChr15,44906038,8,46.691
Ha412HOChr03,43004519,3,79.283
Ha412HOChr03,167829681,3,62.473
Ha412HOChr05,7741136,5,25.29
Ha412HOChr17,192480604,17,9.094
Ha412HOChr10,181192201,10,61.335
Ha412HOChr01,75438403,1,29.313
Ha412HOChr02,180101148,2,59.111
Ha412HOChr07,21025864,7,10.181
Ha412HOChr09,196046657,9,97.199
Ha412HOChr10,116595961,10,47.603
Ha412HOChr10,124873563,10,48.294
Ha412HOChr16,12738896,16,37.216
Ha412HOChr05,4339200,5,12.758
Ha412HOChr01,74964656,1,29.313
Ha412HOChr10,30741809,10,47.052
Ha412HOChr04,168692541,4,4.417
Ha412HOChr14,186578492,14,33.669
Ha412HOChr01,13512914,1,29.313
Ha412HOChr04,184279406,4,5.768
Ha412HOChr16,813698,16,0
Ha412HOChr09,144489518,9,53.126
Ha412HOChr04,169782478,4,4.803
Ha412HOChr03,160935375,3,57.09
Ha412HOChr01,95045797,1,29.313
Ha412HOChr09,137818518,9,48.253
Ha412HOChr11,23744313,11,21.233
Ha412HOChr05,138085733,5,48.133
Ha412HOChr10,1523929,10,1.119
Ha412HOChr02,180100825,2,59.111
Ha412HOChr11,23742594,11,21.233
Ha412HOChr04,212497757,4,19.669
Ha412HOChr10,124241827,10,48.294
Ha412HOChr01,1737111,1,5.926
Ha412HOChr08,15294922,8,33.927
Ha412HOChr07,138351033,7,17.684
Ha412HOChr11,188366106,11,50.838
Ha412HOChr01,117483608,1,29.682
Ha412HOChr06,26870769,6,45.842
Ha412HOChr01,13513844,1,29.313
Ha412HOChr10,156631412,10,49.956
Ha412HOChr04,184283288,4,5.768
Ha412HOChr01,74988289,1,29.313
Ha412HOChr01,21252154,1,29.313
Ha412HOChr16,19581212,16,43.605
Ha412HOChr05,186691225,5,99.788
Ha412HOChr12,90341722,12,3.012
Ha412HOChr09,137807320,9,48.253
Ha412HOChr11,25732589,11,21.519
Ha412HOChr01,109298674,1,29.682
Ha412HOChr10,126111562,17,4.261
Ha412HOChr10,114904638,10,47.603
Ha412HOChr03,155561692,3,54.714
Ha412HOChr01,68900594,1,29.313
Ha412HOChr10,116649758,10,47.603
Ha412HOChr10,127364046,10,48.294
Ha412HOChr15,53427343,15,2.401
Ha412HOChr05,138085150,5,41.876
Ha412HOChr01,33873098,1,29.313
Ha412HOChr08,87792936,8,53.421
Ha412HOChr10,175614629,10,55.936
Ha412HOChr10,115731125,10,47.603
Ha412HOChr01,134707739,1,29.682
Ha412HOChr05,93090296,5,40.11
Ha412HOChr13,102081182,13,8.529
Ha412HOChr04,147896196,4,3.635
Ha412HOChr01,79133343,1,29.313
Ha412HOChr05,105153147,5,40.11
Ha412HOChr12,165338461,12,1.265
Ha412HOChr17,179252492,17,4.261
Ha412HOChr10,151681373,10,49.204
Ha412HOChr09,196702262,9,95.541
Ha412HOChr06,26870819,6,45.59
Ha412HOChr09,184191760,9,67.262
Ha412HOChr13,163056297,13,16.707
Ha412HOChr03,155358493,3,54.714
Ha412HOChr01,95051510,1,29.313
Ha412HOChr04,213054699,4,20.839
Ha412HOChr17,22683898,1,0
Ha412HOChr11,28421682,11,22.877
Ha412HOChr09,127661792,9,38.635
Ha412HOChr10,13522698,10,43.31
Ha412HOChr05,93097359,5,40.11
Ha412HOChr12,41042850,12,12.06
Ha412HOChr05,108457680,5,40.11
Ha412HOChr01,95054612,1,29.313
Ha412HOChr01,33873693,1,29.313
Ha412HOChr04,200588564,4,13.064
Ha412HOChr03,180961137,3,105.502
Ha412HOChr11,25733146,11,21.519
Ha412HOChr14,173935810,14,0.645
Ha412HOChr03,158082155,3,56.372
Ha412HOChr08,79080437,8,51.534
Ha412HOChr08,79080331,8,51.534
Ha412HOChr03,180960532,3,105.502
Ha412HOChr10,78280591,10,47.603
Ha412HOChr10,114905266,10,47.603
Ha412HOChr10,60668131,10,47.603
Ha412HOChr15,53427444,15,2.401
Ha412HOChr10,172421661,10,54.776
Ha412HOChr04,147896786,4,3.635
Ha412HOChr10,30927837,10,47.052
Ha412HOChr11,28900840,11,22.877
Ha412HOChr08,128491052,8,66.858
Ha412HOChr11,199052333,11,73.595
Ha412HOChr10,116649267,10,47.603
Ha412HOChr01,33474765,1,29.313
Ha412HOChr01,136119111,1,29.682
