Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr10,18124479,10,25.45
Ha412HOChr03,3185295,3,4.59
Ha412HOChr09,24162793,9,18.79
Ha412HOChr01,8074559,1,10.16
Ha412HOChr08,16030526,8,31.35
Ha412HOChr03,101382614,4,9.17
Ha412HOChr03,175471372,3,74.38
Ha412HOChr03,178291831,3,74.38
Ha412HOChr13,83281284,13,19.55
Ha412HOChr03,111526795,3,30.69
Ha412HOChr06,3918009,6,13.76
Ha412HOChr15,3761394,15,13.11
Ha412HOChr11,34348097,11,42.16
Ha412HOChr04,30390624,4,35.28
Ha412HOChr05,164209410,5,43.47
Ha412HOChr15,32708147,15,41.72
Ha412HOChr01,13526228,1,10.38
Ha412HOChr07,153558459,8,56.68
Ha412HOChr04,54802816,4,39.32
Ha412HOChr07,23247187,7,9.83
Ha412HOChr01,123978861,1,31.67
Ha412HOChr08,96613796,8,56.68
Ha412HOChr03,5280180,3,10.48
Ha412HOChr05,10311596,5,22.50
Ha412HOChr12,6456760,12,19.22
Ha412HOChr03,172788404,3,74.38
Ha412HOChr06,8603440,6,25.67
Ha412HOChr14,143492561,6,38.34
Ha412HOChr06,12847115,6,38.34
Ha412HOChr10,172298028,10,46.20
Ha412HOChr04,30406220,4,35.28
Ha412HOChr08,91367327,8,54.50
Ha412HOChr04,176499858,6,38.34
Ha412HOChr15,121559304,4,99.61
Ha412HOChr01,127181508,6,38.55
Ha412HOChr09,197538177,9,82.79
Ha412HOChr08,22167391,8,34.73
Ha412HOChr15,111984083,15,64.33
Ha412HOChr09,172305797,9,49.37
Ha412HOChr09,7608955,9,6.77
Ha412HOChr16,8900241,16,26.76
Ha412HOChr14,180092028,14,49.37
Ha412HOChr15,8312654,16,62.91
Ha412HOChr16,121032978,16,48.93
Ha412HOChr10,20924892,10,27.63
Ha412HOChr14,178577884,14,45.54
Ha412HOChr09,130566039,9,31.24
Ha412HOChr07,155439287,7,52.86
Ha412HOChr04,213080779,4,66.08
Ha412HOChr13,49872778,13,7.75
Ha412HOChr03,140394468,13,44.45
Ha412HOChr05,41273506,5,32.00
Ha412HOChr09,199502220,9,90.10
Ha412HOChr11,45726694,11,45.22
Ha412HOChr16,204235825,16,73.72
Ha412HOChr14,152887883,14,27.96
Ha412HOChr14,152193915,14,27.96
Ha412HOChr10,25934528,10,32.44
Ha412HOChr04,32846227,4,37.02
Ha412HOChr12,28643682,12,42.27
Ha412HOChr06,1532723,6,3.82
Ha412HOChr11,191783875,11,79.07
Ha412HOChr06,27324290,6,54.39
Ha412HOChr11,13150628,11,34.18
Ha412HOChr09,136273515,15,26.32
Ha412HOChr03,101533045,3,29.38
Ha412HOChr03,141411982,3,49.58
Ha412HOChr17,125611702,3,49.58
Ha412HOChr07,159916933,7,68.59
Ha412HOChr13,170846876,13,78.09
Ha412HOChr14,10290552,14,2.73
Ha412HOChr06,99140113,6,67.28
Ha412HOChr07,155474327,7,53.08
Ha412HOChr08,11127440,8,26.65
Ha412HOChr02,27553934,2,20.97
Ha412HOChr14,110471677,14,10.05
Ha412HOChr13,65934564,13,8.19
Ha412HOChr08,134994243,4,52.97
Ha412HOChr17,170701861,17,52.75
Ha412HOChr17,7053989,17,26.98
Ha412HOChr14,3587421,14,0.00
Ha412HOChr09,144332179,9,39.10
Ha412HOChr04,30508962,4,35.28
Ha412HOChr16,54917112,16,47.07
Ha412HOChr09,136687957,9,34.29
Ha412HOChr14,93268016,14,6.12
Ha412HOChr05,174197714,5,50.90
Ha412HOChr07,134049770,4,44.89
Ha412HOChr03,3838040,4,44.89
Ha412HOChr04,216977214,4,83.22
Ha412HOChr08,174342134,8,66.40
Ha412HOChr02,14488838,2,10.48
Ha412HOChr03,143445700,3,53.73
Ha412HOChr08,27712621,8,39.43
Ha412HOChr02,165190885,2,35.06
Ha412HOChr14,168913076,14,34.40
Ha412HOChr13,63621429,13,8.19
Ha412HOChr15,177539921,15,76.56
Ha412HOChr02,157724849,2,30.80
Ha412HOChr16,458940,16,0.11
Ha412HOChr01,114341344,1,29.93
Ha412HOChr01,35279268,1,10.38
Ha412HOChr06,84502716,6,66.08
Ha412HOChr15,18040940,15,38.23
Ha412HOChr14,117279566,12,47.73
Ha412HOChr03,2642168,3,4.37
Ha412HOChr16,8632835,16,24.79
Ha412HOChr03,158439230,3,73.07
Ha412HOChr12,22851680,12,40.74
Ha412HOChr12,42904574,12,47.73
Ha412HOChr02,165193485,2,34.84
Ha412HOChr09,132694794,9,31.89
Ha412HOChr09,47622200,7,22.17
Ha412HOChr14,188366436,14,74.60
Ha412HOChr06,8078410,6,24.25
Ha412HOChr09,116766328,9,24.90
Ha412HOChr14,71790111,8,53.41
Ha412HOChr06,25989365,6,52.86
Ha412HOChr03,173006541,12,40.74
Ha412HOChr04,216659861,4,91.74
Ha412HOChr16,5638112,6,69.90
Ha412HOChr16,192987239,6,69.68
Ha412HOChr12,87151396,12,55.48
Ha412HOChr17,21794455,6,69.68
Ha412HOChr06,155221624,6,69.68
Ha412HOChr13,171460762,13,79.62
Ha412HOChr10,9757989,10,18.24
Ha412HOChr01,154003893,1,61.38
Ha412HOChr16,125584010,16,50.13
Ha412HOChr04,213331782,4,68.04
Ha412HOChr11,8801158,11,26.21
Ha412HOChr06,5717285,6,19.44
Ha412HOChr13,82263518,13,17.37
Ha412HOChr16,129903662,16,51.77
Ha412HOChr01,5562081,1,8.96
Ha412HOChr15,31115268,15,40.96
Ha412HOChr08,113995846,8,61.71
Ha412HOChr08,114282321,8,61.71
Ha412HOChr15,103759996,1,37.24
Ha412HOChr16,214272093,10,2.73
Ha412HOChr03,145601720,13,45.87
Ha412HOChr10,8931278,10,16.71
Ha412HOChr16,194809986,16,65.09
Ha412HOChr03,169710456,3,74.38
Ha412HOChr05,61299546,10,2.73
Ha412HOChr10,99672568,14,0.00
Ha412HOChr06,51464684,6,63.02
Ha412HOChr06,3275133,6,7.97
Ha412HOChr05,163478635,5,43.14
Ha412HOChr04,60865806,4,39.97
Ha412HOChr04,2010614,4,11.03
Ha412HOChr15,185491504,15,86.50
Ha412HOChr15,24197841,15,38.88
Ha412HOChr05,1786210,5,2.95
Ha412HOChr11,198387243,11,97.42
Ha412HOChr08,123746947,8,64.00
Ha412HOChr01,94877878,1,26.65
Ha412HOChr04,7106656,4,22.83
Ha412HOChr03,181281732,3,76.12
Ha412HOChr13,43267309,13,7.54
Ha412HOChr14,156537573,14,29.27
Ha412HOChr02,14483400,2,10.05
Ha412HOChr12,19231093,12,39.65
Ha412HOChr14,186453326,14,69.46
Ha412HOChr02,162836974,2,33.97
Ha412HOChr16,205593184,16,77.65
Ha412HOChr03,177645614,3,74.38
Ha412HOChr02,177181009,2,46.09
Ha412HOChr02,156366912,2,29.38
Ha412HOChr01,78584905,1,22.50
Ha412HOChr15,74460612,15,57.23
Ha412HOChr09,199718594,9,90.32
Ha412HOChr04,212122623,4,60.94
Ha412HOChr02,175610730,2,43.03
Ha412HOChr16,120483560,16,48.93
Ha412HOChr14,123404965,14,15.29
Ha412HOChr01,5554934,1,8.96
Ha412HOChr10,5228854,10,10.48
Ha412HOChr03,159238530,3,74.38
Ha412HOChr08,3003289,8,12.89
Ha412HOChr05,181155464,4,43.36
Ha412HOChr08,37527596,8,42.27
Ha412HOChr03,143446930,3,53.73
Ha412HOChr11,4591025,11,13.65
Ha412HOChr05,134128987,5,36.48
Ha412HOChr17,65207503,15,76.56
Ha412HOChr16,48163748,15,76.34
Ha412HOChr02,18915497,2,15.73
Ha412HOChr09,134131603,9,32.87
Ha412HOChr06,88721882,9,32.77
Ha412HOChr10,14363261,10,24.57
Ha412HOChr17,3193787,17,7.43
Ha412HOChr08,43069042,8,44.12
Ha412HOChr04,204357462,4,57.56
Ha412HOChr05,162989964,5,42.92
Ha412HOChr07,74273104,10,24.57
Ha412HOChr04,198512260,4,53.19
Ha412HOChr10,27884219,10,33.53
Ha412HOChr02,18921122,2,15.73
Ha412HOChr12,28645234,12,42.27
Ha412HOChr01,95320669,1,27.20
Ha412HOChr14,127181414,14,17.15
Ha412HOChr14,127176652,14,17.15
Ha412HOChr15,65060169,15,55.92
Ha412HOChr02,184215047,2,67.17
Ha412HOChr07,160694399,7,70.66
Ha412HOChr03,22155905,3,23.81
Ha412HOChr12,14529362,8,46.20
Ha412HOChr01,122013267,1,31.02
Ha412HOChr02,183941515,2,66.95
Ha412HOChr12,809883,12,32.77
Ha412HOChr10,33863971,10,35.39
Ha412HOChr07,154704323,7,49.48
Ha412HOChr13,5255069,13,5.79
Ha412HOChr12,20141765,12,40.19
Ha412HOChr05,186729208,5,92.40
Ha412HOChr01,2895723,1,7.65
Ha412HOChr09,123536400,9,26.21
Ha412HOChr05,178182652,8,62.36
Ha412HOChr14,160243151,14,31.13
Ha412HOChr10,857000,10,0.44
Ha412HOChr14,153233989,14,27.96
Ha412HOChr14,112700918,14,11.03
Ha412HOChr09,114314715,9,24.03
Ha412HOChr14,182768056,14,54.28
Ha412HOChr07,106169269,7,12.12
Ha412HOChr14,80920576,14,4.48
Ha412HOChr12,5130328,12,26.10
Ha412HOChr01,8685080,1,10.16
Ha412HOChr13,163086977,13,54.72
Ha412HOChr09,125082095,9,27.74
Ha412HOChr03,175905704,3,74.38
Ha412HOChr04,1509761,4,8.30
Ha412HOChr04,1965507,4,10.48
Ha412HOChr07,138521443,7,19.33
Ha412HOChr16,124565130,14,64.33
Ha412HOChr06,57393153,6,63.46
Ha412HOChr08,175876540,8,67.50
Ha412HOChr03,180725369,3,74.38
Ha412HOChr02,5348598,2,0.44
Ha412HOChr04,3143866,4,12.01
Ha412HOChr02,69273797,6,67.28
Ha412HOChr16,192723762,16,65.09
Ha412HOChr14,157226664,14,29.60
Ha412HOChr08,176494737,8,68.59
Ha412HOChr04,4461805,13,6.66
Ha412HOChr12,63210428,12,52.31
Ha412HOChr15,42258261,15,47.40
Ha412HOChr13,9899614,13,6.66
Ha412HOChr05,160907047,5,42.59
Ha412HOChr13,4988584,13,4.91
Ha412HOChr09,197221283,9,81.15
Ha412HOChr10,4811558,10,9.72
Ha412HOChr03,42212267,3,27.41
Ha412HOChr10,23526382,10,30.69
Ha412HOChr02,182995206,7,42.05
Ha412HOChr07,132491892,7,17.58
Ha412HOChr17,4543977,17,15.84
Ha412HOChr10,148062480,10,38.34
Ha412HOChr16,127143122,16,50.79
Ha412HOChr03,158082222,13,48.16
Ha412HOChr17,1609395,17,0.33
Ha412HOChr12,30341617,12,42.81
Ha412HOChr09,199804107,9,90.32
Ha412HOChr06,55899160,4,91.31
Ha412HOChr07,153257003,7,42.05
Ha412HOChr04,193234153,4,50.24
Ha412HOChr15,134628813,15,75.14
Ha412HOChr12,86645358,12,55.48
Ha412HOChr07,125698386,7,14.20
Ha412HOChr08,24436280,8,35.28
Ha412HOChr02,142215445,2,26.32
Ha412HOChr13,83646872,13,19.77
Ha412HOChr09,26424008,9,18.79
Ha412HOChr17,2070429,17,2.73
Ha412HOChr04,58063664,4,39.32
Ha412HOChr12,61754836,12,50.79
Ha412HOChr01,48510867,1,11.03
Ha412HOChr02,3030114,2,0.00
Ha412HOChr17,187869583,17,49.91
Ha412HOChr14,181785547,14,53.19
Ha412HOChr14,122903190,14,14.09
Ha412HOChr13,163052797,13,54.72
Ha412HOChr04,37370686,4,37.90
Ha412HOChr16,12785492,16,37.90
Ha412HOChr02,182969664,2,63.35
Ha412HOChr17,7070882,17,26.98
Ha412HOChr11,3085863,11,9.28
Ha412HOChr08,50599728,8,46.20
Ha412HOChr12,8735346,12,7.32
Ha412HOChr06,98497161,6,67.28
Ha412HOChr10,10571233,10,19.44
Ha412HOChr05,21417949,5,30.36
Ha412HOChr05,186108017,5,89.23
Ha412HOChr10,9758706,10,18.24
Ha412HOChr09,115223516,9,24.68
Ha412HOChr10,12398224,10,21.95
Ha412HOChr12,63112388,12,52.31
Ha412HOChr03,173089635,3,74.38
Ha412HOChr14,172365148,14,37.68
Ha412HOChr17,175565113,17,58.87
Ha412HOChr06,47342291,6,63.02
Ha412HOChr06,9056547,6,28.07
Ha412HOChr01,123372615,1,31.24
Ha412HOChr16,117345031,16,48.71
Ha412HOChr10,10427491,10,18.89
Ha412HOChr10,5753008,10,12.56
Ha412HOChr16,117429951,16,48.71
Ha412HOChr15,15646445,15,36.48
Ha412HOChr15,177424446,15,76.56
Ha412HOChr09,172582447,9,58.43
Ha412HOChr04,196830403,4,52.21
Ha412HOChr09,45724258,9,21.08
Ha412HOChr12,63117908,12,52.31
Ha412HOChr15,118018733,15,68.70
Ha412HOChr11,148247757,13,5.79
Ha412HOChr11,191760039,11,79.07
Ha412HOChr08,21589615,8,33.75
Ha412HOChr16,205481689,16,76.23
Ha412HOChr10,186155939,10,68.15
Ha412HOChr03,161087538,3,74.27
Ha412HOChr11,11429194,11,33.09
Ha412HOChr15,119758569,15,70.34
Ha412HOChr10,156683419,10,40.08
Ha412HOChr06,31472000,6,56.14
Ha412HOChr13,86946983,13,26.43
Ha412HOChr10,32285322,13,50.79
Ha412HOChr16,212160679,16,92.62
Ha412HOChr15,106154984,15,59.63
Ha412HOChr10,12335715,10,21.52
Ha412HOChr04,36517893,4,37.79
Ha412HOChr02,175991077,2,43.47
Ha412HOChr03,160934099,3,74.16
Ha412HOChr10,190340587,10,85.84
Ha412HOChr08,92430939,8,54.72
Ha412HOChr02,147806011,2,27.85
Ha412HOChr03,156171365,3,69.57
Ha412HOChr08,42252644,8,44.12
Ha412HOChr14,15554092,14,3.17
Ha412HOChr14,187917388,13,7.54
Ha412HOChr14,10515567,14,2.73
Ha412HOChr09,136321739,9,34.08
Ha412HOChr05,3588289,5,6.88
Ha412HOChr04,194432465,6,63.89
Ha412HOChr05,160140879,5,42.59
Ha412HOChr03,167056213,3,74.38
Ha412HOChr10,25133866,10,32.00
Ha412HOChr04,6913804,4,22.61
Ha412HOChr01,74216478,1,18.35
Ha412HOChr10,32284321,10,34.40
Ha412HOChr04,220760678,4,102.23
Ha412HOChr13,164364908,13,55.05
Ha412HOChr05,4423116,5,8.63
Ha412HOChr17,3833732,17,8.85
Ha412HOChr08,122353551,15,37.35
Ha412HOChr03,144144791,3,55.05
Ha412HOChr05,186140834,5,89.67
Ha412HOChr13,15012782,13,6.66
Ha412HOChr02,98215618,2,25.01
Ha412HOChr13,1841460,13,0.87
Ha412HOChr07,156943117,13,60.83
Ha412HOChr14,138944660,14,20.53
Ha412HOChr14,39247417,14,4.26
Ha412HOChr16,59907510,16,47.73
Ha412HOChr09,162914724,9,46.53
Ha412HOChr09,105383517,9,23.81
Ha412HOChr05,11014976,14,14.09
Ha412HOChr05,133393139,5,36.48
Ha412HOChr15,18671870,15,38.23
Ha412HOChr11,35413647,11,42.16
Ha412HOChr12,64091646,12,52.64
Ha412HOChr14,185201378,14,64.87
Ha412HOChr10,20227026,10,26.32
Ha412HOChr03,158076786,3,72.41
Ha412HOChr13,170264231,13,77.00
Ha412HOChr15,106312393,15,59.63
Ha412HOChr02,181781279,2,58.32
Ha412HOChr09,135581892,9,33.64
Ha412HOChr13,131609708,13,47.51
Ha412HOChr05,185993098,15,18.46
Ha412HOChr15,6541811,15,18.46
Ha412HOChr01,2407956,1,4.70
Ha412HOChr03,18953259,3,21.62
Ha412HOChr05,30477216,5,31.78
Ha412HOChr08,20503349,8,33.53
Ha412HOChr09,144543504,9,39.32
Ha412HOChr07,156307382,7,58.21
Ha412HOChr14,7190428,14,1.97
Ha412HOChr07,154367335,7,48.82
Ha412HOChr17,5990590,17,24.68
Ha412HOChr16,36922624,16,45.98
Ha412HOChr04,210955686,4,60.51
Ha412HOChr13,158589259,13,53.95
Ha412HOChr16,189671263,16,64.33
Ha412HOChr04,212157184,4,61.16
Ha412HOChr10,139785041,10,37.68
Ha412HOChr06,90929743,6,66.84
Ha412HOChr11,10090695,11,27.96
Ha412HOChr03,101295999,3,28.94
Ha412HOChr13,15505763,13,6.66
Ha412HOChr04,204330503,4,57.34
Ha412HOChr04,216490818,4,82.68
Ha412HOChr03,166862824,3,74.38
Ha412HOChr01,54148593,1,12.78
Ha412HOChr16,171649450,16,59.30
Ha412HOChr06,88706025,6,66.08
Ha412HOChr12,176535453,12,63.46
Ha412HOChr12,174320823,12,61.27
Ha412HOChr15,137508288,15,75.14
Ha412HOChr02,145402879,2,27.85
Ha412HOChr06,29453942,6,55.26
Ha412HOChr04,220422768,4,101.57
Ha412HOChr04,200966292,4,55.15
Ha412HOChr04,189500810,4,49.15
Ha412HOChr07,153639471,7,42.27
Ha412HOChr03,4306832,3,8.74
Ha412HOChr17,7037521,17,26.98
Ha412HOChr03,10750338,3,16.05
Ha412HOChr04,211836917,4,60.94
Ha412HOChr14,179136187,14,46.85
Ha412HOChr09,105046979,9,23.81
Ha412HOChr04,17932845,4,31.24
Ha412HOChr08,44625189,8,45.00
Ha412HOChr01,136820838,1,37.46
Ha412HOChr04,9748975,4,24.79
Ha412HOChr04,167161784,4,44.45
Ha412HOChr16,65961426,4,44.45
Ha412HOChr15,137690688,15,75.14
Ha412HOChr03,166751167,3,74.38
Ha412HOChr13,171184330,13,78.75
Ha412HOChr14,182840494,14,55.26
Ha412HOChr01,74965351,1,19.44
Ha412HOChr06,58555025,13,78.75
Ha412HOChr02,63641321,2,24.79
Ha412HOChr03,177594477,3,74.38
Ha412HOChr14,124750844,14,16.27
Ha412HOChr01,135361722,1,36.92
Ha412HOChr15,13672428,15,34.18
Ha412HOChr14,125320327,14,16.27
Ha412HOChr14,152885265,14,27.96
Ha412HOChr09,104851793,9,23.81
Ha412HOChr08,15531868,8,30.36
Ha412HOChr03,153330766,1,0.11
Ha412HOChr11,181621383,11,59.41
Ha412HOChr03,181548045,1,0.11
Ha412HOChr01,94880142,1,26.65
Ha412HOChr10,4464334,10,9.94
Ha412HOChr04,171119243,4,44.89
Ha412HOChr10,20353336,10,26.54
Ha412HOChr02,175916158,1,0.11
Ha412HOChr01,117483889,1,30.80
Ha412HOChr02,165348172,1,30.80
Ha412HOChr16,111918033,3,66.29
Ha412HOChr01,136351674,3,65.97
Ha412HOChr17,202037265,3,66.29
Ha412HOChr10,13526403,10,23.48
Ha412HOChr07,160527929,1,30.80
Ha412HOChr06,54804939,6,63.24
Ha412HOChr06,25989942,3,66.29
Ha412HOChr14,187180556,14,71.43
Ha412HOChr04,60605725,4,39.97
Ha412HOChr08,25188900,8,36.70
Ha412HOChr06,57277031,6,63.46
Ha412HOChr15,23510636,3,66.29
Ha412HOChr13,15016626,13,6.66
Ha412HOChr05,180780545,5,64.66
Ha412HOChr01,50280977,1,11.25
Ha412HOChr14,160021017,14,30.91
Ha412HOChr03,101826978,3,29.38
Ha412HOChr15,19058823,15,38.66
Ha412HOChr14,125331444,14,16.60
Ha412HOChr10,186698386,10,70.55
Ha412HOChr06,17728528,6,45.33
Ha412HOChr03,7180029,3,13.32
Ha412HOChr01,3338605,1,8.41
Ha412HOChr16,824984,16,0.11
Ha412HOChr16,17709655,16,41.83
Ha412HOChr01,101948703,1,29.05
Ha412HOChr14,111088774,2,11.69
Ha412HOChr12,22382836,12,40.74
Ha412HOChr03,174094900,3,74.38
Ha412HOChr04,54335667,14,1.97
Ha412HOChr01,35274412,1,10.38
Ha412HOChr10,21180416,10,28.29
Ha412HOChr03,144322645,3,55.05
Ha412HOChr14,145073499,14,24.90
Ha412HOChr06,25960766,6,52.86
Ha412HOChr05,180908370,5,65.97
Ha412HOChr11,178284050,11,57.56
Ha412HOChr10,303330,10,0.00
Ha412HOChr02,15240315,2,11.69
Ha412HOChr03,140118723,2,11.69
Ha412HOChr03,136057566,3,41.61
Ha412HOChr15,13649021,15,34.18
Ha412HOChr15,9767543,15,27.41
Ha412HOChr01,8774009,12,55.48
Ha412HOChr07,44787740,12,55.48
Ha412HOChr06,98571711,6,67.28
Ha412HOChr13,43270170,12,55.59
Ha412HOChr08,115362609,8,62.36
Ha412HOChr05,41283224,5,32.00
Ha412HOChr03,165850639,3,74.38
Ha412HOChr04,61073662,4,39.97
Ha412HOChr13,163644857,13,54.72
Ha412HOChr01,79782146,1,22.94
Ha412HOChr04,199043179,4,54.06
Ha412HOChr08,7803659,8,19.99
Ha412HOChr03,175610659,3,74.38
Ha412HOChr09,122368144,9,26.21
Ha412HOChr12,7164921,12,18.89
Ha412HOChr06,8086109,6,24.25
Ha412HOChr14,112520650,14,10.81
Ha412HOChr02,157767404,2,30.80
Ha412HOChr06,54897906,6,63.24
Ha412HOChr07,157210363,7,62.36
Ha412HOChr02,8039048,2,1.31
Ha412HOChr13,136212936,13,47.95
Ha412HOChr04,59417228,4,39.75
Ha412HOChr05,186928729,5,92.62
Ha412HOChr03,47957347,3,27.52
Ha412HOChr14,135288838,14,19.00
Ha412HOChr03,176784021,4,49.37
Ha412HOChr01,51662089,1,11.47
Ha412HOChr03,155921108,3,68.70
Ha412HOChr13,157714348,13,53.73
Ha412HOChr03,136096938,3,41.72
Ha412HOChr03,166942747,3,74.38
Ha412HOChr01,4220094,1,8.63
Ha412HOChr02,172420262,4,49.37
Ha412HOChr02,24885610,4,49.37
Ha412HOChr09,190812150,9,61.05
Ha412HOChr08,28308571,8,39.65
Ha412HOChr11,28168345,11,41.07
Ha412HOChr10,1532598,10,2.08
Ha412HOChr08,8222949,10,2.08
Ha412HOChr14,5640305,6,67.82
Ha412HOChr09,192561453,9,68.15
Ha412HOChr17,190664767,17,62.58
Ha412HOChr16,164216767,16,58.43
Ha412HOChr05,170096605,5,46.64
Ha412HOChr09,123457754,9,26.21
Ha412HOChr17,2808735,17,5.35
Ha412HOChr13,87004276,13,26.54
Ha412HOChr17,31344147,15,49.26
Ha412HOChr17,6937626,17,26.32
Ha412HOChr01,152435182,1,59.20
Ha412HOChr13,159481479,13,54.28
Ha412HOChr06,11202075,6,31.56
Ha412HOChr05,40308830,5,31.78
Ha412HOChr05,186575240,5,92.18
Ha412HOChr04,190728449,4,49.37
Ha412HOChr13,82372916,13,17.58
Ha412HOChr06,19318427,6,49.48
Ha412HOChr01,92249125,1,26.43
Ha412HOChr17,5648104,17,23.81
Ha412HOChr02,176404512,2,43.91
Ha412HOChr02,157700905,2,30.80
Ha412HOChr12,28789402,12,42.27
Ha412HOChr16,22379755,16,44.01
Ha412HOChr09,193232347,9,70.01
Ha412HOChr10,169706459,10,44.01
Ha412HOChr15,131318252,15,74.27
Ha412HOChr10,149695447,10,38.55
Ha412HOChr16,198993763,16,66.73
Ha412HOChr01,131709637,1,34.08
Ha412HOChr03,115273505,3,32.87
Ha412HOChr15,14688462,4,44.89
Ha412HOChr01,53859580,1,12.34
Ha412HOChr09,196937333,1,33.86
Ha412HOChr15,6654707,15,18.68
Ha412HOChr10,25933313,10,32.44
Ha412HOChr15,160890073,15,76.34
Ha412HOChr15,117808381,1,10.16
Ha412HOChr03,161503696,3,74.16
Ha412HOChr10,14737932,10,25.23
Ha412HOChr01,7809985,1,10.16
Ha412HOChr16,22802912,16,44.23
Ha412HOChr04,56826335,4,39.32
Ha412HOChr07,152268952,7,38.66
Ha412HOChr15,3362381,15,10.05
Ha412HOChr04,25793651,4,34.08
Ha412HOChr08,40243814,8,43.80
Ha412HOChr01,140258574,9,17.37
Ha412HOChr06,19318724,6,49.48
Ha412HOChr16,155945862,1,10.16
Ha412HOChr07,161630007,6,49.48
Ha412HOChr11,10716331,11,31.13
Ha412HOChr07,9248130,7,7.75
Ha412HOChr02,183997968,2,67.17
Ha412HOChr09,199542109,9,90.10
Ha412HOChr12,10660858,12,0.00
Ha412HOChr06,21185117,6,50.35
Ha412HOChr01,71073786,1,18.02
Ha412HOChr08,176147241,8,67.71
Ha412HOChr09,191697042,9,65.20
Ha412HOChr15,113328759,15,65.31
Ha412HOChr14,95182396,14,6.12
Ha412HOChr16,641942,8,67.93
Ha412HOChr17,171464850,17,57.67
Ha412HOChr08,13746098,8,29.27
Ha412HOChr08,7304403,8,18.79
Ha412HOChr13,159095951,13,54.28
Ha412HOChr05,12672087,5,24.14
Ha412HOChr11,44262233,11,45.00
Ha412HOChr04,17618100,4,31.02
Ha412HOChr15,9984588,15,28.61
Ha412HOChr16,117788320,16,48.71
Ha412HOChr06,18667310,6,47.29
Ha412HOChr04,216556214,4,91.31
Ha412HOChr04,190529725,4,49.37
Ha412HOChr17,171464850,17,57.67
Ha412HOChr16,191483094,16,64.87
Ha412HOChr03,174511623,3,74.38
Ha412HOChr04,191060371,4,49.80
Ha412HOChr10,36396766,10,35.39
Ha412HOChr10,17897056,10,25.45
Ha412HOChr11,32886943,11,41.50
Ha412HOChr15,160814307,15,76.34
Ha412HOChr06,87347060,6,66.19
Ha412HOChr13,69760645,13,9.17
Ha412HOChr16,11336305,16,32.33
Ha412HOChr13,134495570,13,47.73
Ha412HOChr12,5294705,12,24.46
Ha412HOChr05,114470894,5,33.86
Ha412HOChr14,159221787,14,30.25
Ha412HOChr13,82180630,7,10.16
Ha412HOChr16,130756121,16,51.77
Ha412HOChr12,71753832,12,54.83
Ha412HOChr01,141256864,1,44.89
Ha412HOChr15,6959571,15,20.42
Ha412HOChr10,17862516,10,25.45
Ha412HOChr07,2344414,7,1.09
Ha412HOChr09,126422766,9,28.61
Ha412HOChr11,23742712,11,38.99
Ha412HOChr16,2578089,16,2.95
Ha412HOChr05,145181092,5,38.01
Ha412HOChr15,15511048,15,35.82
Ha412HOChr15,61944913,15,54.94
Ha412HOChr13,171135557,13,78.75
Ha412HOChr08,24686170,8,36.37
Ha412HOChr11,743838,11,0.00
Ha412HOChr12,7612871,12,16.71
Ha412HOChr05,184044233,5,77.22
Ha412HOChr07,76688551,7,10.16
Ha412HOChr01,126120854,1,32.44
Ha412HOChr06,70648061,6,65.53
Ha412HOChr15,11517899,15,30.80
Ha412HOChr08,45290980,8,45.00
Ha412HOChr04,189224894,4,48.71
Ha412HOChr09,196819100,9,79.51
Ha412HOChr01,94613657,1,26.65
Ha412HOChr10,156673289,10,40.08
Ha412HOChr08,170452953,8,64.87
Ha412HOChr05,10142850,5,22.06
Ha412HOChr11,18634152,11,38.23
Ha412HOChr13,91292914,13,32.55
Ha412HOChr17,21325486,14,5.90
Ha412HOChr02,181019080,2,56.36
Ha412HOChr10,183824556,10,58.76
Ha412HOChr08,128492245,8,64.44
Ha412HOChr16,973982,1,63.02
Ha412HOChr14,93268310,14,6.12
Ha412HOChr01,140726047,1,43.25
Ha412HOChr14,25858850,14,3.71
Ha412HOChr01,154633960,1,62.69
Ha412HOChr08,10502732,8,26.21
Ha412HOChr16,111921887,16,48.06
Ha412HOChr12,5206508,12,24.68
Ha412HOChr17,18665991,14,6.12
Ha412HOChr03,5991043,3,11.36
Ha412HOChr06,41776282,6,60.07
Ha412HOChr10,19095009,10,26.32
Ha412HOChr14,96505889,14,6.12
Ha412HOChr03,177639388,3,74.38
Ha412HOChr07,140444193,7,20.64
Ha412HOChr15,3941640,15,13.43
Ha412HOChr10,169784242,3,74.38
Ha412HOChr10,185099191,10,62.80
Ha412HOChr16,917160,16,0.00
Ha412HOChr16,107409434,16,47.73
Ha412HOChr06,82747913,6,66.08
Ha412HOChr15,125130111,15,73.61
Ha412HOChr06,11041711,16,92.62
Ha412HOChr07,156276917,13,63.78
Ha412HOChr04,6590614,4,22.17
Ha412HOChr01,10785237,1,10.38
Ha412HOChr15,53427520,15,50.02
Ha412HOChr05,182439677,5,73.61
Ha412HOChr04,189314922,4,48.71
Ha412HOChr16,26755755,2,43.47
Ha412HOChr16,55583604,16,46.96
Ha412HOChr08,122679767,8,62.91
Ha412HOChr03,158602885,3,73.50
Ha412HOChr03,176541441,3,74.38
Ha412HOChr11,198963870,11,99.06
Ha412HOChr08,39325463,8,43.14
Ha412HOChr06,45304819,6,62.47
Ha412HOChr08,1906129,8,7.54
Ha412HOChr10,26225275,10,32.44
