Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr09,190222691,9,63.12
Ha412HOChr13,135319758,13,16.31
Ha412HOChr03,17932116,12,41.49
Ha412HOChr11,198709048,11,79.79
Ha412HOChr13,162337220,13,19.15
Ha412HOChr07,137865670,7,18.09
Ha412HOChr02,127254041,2,17.73
Ha412HOChr05,180838348,5,57.09
Ha412HOChr10,173825441,15,46.81
Ha412HOChr05,152636289,5,32.98
Ha412HOChr10,181177634,10,38.65
Ha412HOChr07,138956450,7,18.44
Ha412HOChr01,55748611,1,18.09
Ha412HOChr17,85445085,17,34.40
Ha412HOChr15,177376409,15,46.81
Ha412HOChr14,124810038,14,7.09
Ha412HOChr07,155894107,7,50.00
Ha412HOChr03,179689194,3,62.41
Ha412HOChr03,181305625,3,69.15
Ha412HOChr10,117148308,10,26.24
Ha412HOChr03,7493420,3,15.96
Ha412HOChr17,199385635,17,44.68
Ha412HOChr17,39356411,17,33.33
Ha412HOChr16,195736635,16,52.48
Ha412HOChr03,5283798,3,7.80
Ha412HOChr05,169961092,5,36.88
Ha412HOChr11,726772,11,0.00
Ha412HOChr10,112900338,10,26.24
Ha412HOChr06,129058644,6,43.97
Ha412HOChr04,184149703,4,36.52
Ha412HOChr14,184686626,14,36.17
Ha412HOChr08,2883826,8,13.12
Ha412HOChr09,122623445,9,29.08
Ha412HOChr07,141812275,7,19.86
Ha412HOChr01,87767546,1,21.99
Ha412HOChr03,106351807,3,25.89
Ha412HOChr12,38426661,12,55.67
Ha412HOChr17,13327255,17,30.14
Ha412HOChr14,155916008,14,16.31
Ha412HOChr09,125189795,9,30.14
Ha412HOChr13,79507705,13,5.67
Ha412HOChr10,14282892,10,22.70
Ha412HOChr14,126378053,14,7.09
Ha412HOChr02,64876707,2,17.73
Ha412HOChr08,19061912,8,31.56
Ha412HOChr05,122186909,5,25.53
Ha412HOChr17,22151332,17,32.62
Ha412HOChr15,185027651,15,62.06
Ha412HOChr03,156339269,3,33.69
Ha412HOChr10,115798026,10,26.24
Ha412HOChr17,201981001,17,54.26
Ha412HOChr07,150548716,7,32.27
Ha412HOChr09,123719277,9,29.43
Ha412HOChr05,1780136,5,0.71
Ha412HOChr06,5805119,6,16.67
Ha412HOChr03,105825934,3,25.89
Ha412HOChr07,154065119,7,44.33
Ha412HOChr12,1700383,12,37.23
Ha412HOChr13,4601371,13,5.67
Ha412HOChr07,21892517,7,8.16
Ha412HOChr06,46684945,6,42.20
Ha412HOChr17,168384582,17,35.82
Ha412HOChr01,79134638,1,19.50
Ha412HOChr13,123076525,13,6.38
Ha412HOChr08,22079304,8,32.62
Ha412HOChr05,159898956,5,34.75
Ha412HOChr04,164068336,4,34.40
Ha412HOChr14,126631640,14,7.09
Ha412HOChr01,54936374,1,18.09
Ha412HOChr03,149775649,3,32.98
Ha412HOChr01,77505765,1,19.50
Ha412HOChr16,195734918,16,51.42
Ha412HOChr17,23200665,17,32.62
Ha412HOChr09,125187458,9,30.14
Ha412HOChr07,128621212,7,10.28
Ha412HOChr13,152506572,13,16.67
Ha412HOChr15,936201,15,0.00
Ha412HOChr05,184851816,5,63.12
Ha412HOChr15,935619,15,0.00
Ha412HOChr15,163661511,15,46.81
Ha412HOChr08,15836609,10,26.24
Ha412HOChr02,184220458,2,57.09
Ha412HOChr01,149507664,1,49.29
Ha412HOChr03,139117837,3,31.21
Ha412HOChr17,168972935,17,35.82
Ha412HOChr06,29450494,6,40.43
Ha412HOChr09,131025313,9,31.91
Ha412HOChr05,24825971,5,20.21
Ha412HOChr13,174021500,13,48.58
Ha412HOChr12,34359711,12,55.32
Ha412HOChr09,125459914,9,30.14
Ha412HOChr12,8260785,12,17.38
Ha412HOChr10,173833842,10,31.91
Ha412HOChr10,136261259,10,26.24
Ha412HOChr14,188702470,14,54.26
Ha412HOChr09,28025889,9,24.47
Ha412HOChr02,184216355,2,57.09
Ha412HOChr15,114232920,15,46.81
Ha412HOChr03,101823099,3,25.89
Ha412HOChr04,202238165,4,46.45
Ha412HOChr12,8258919,12,17.38
Ha412HOChr12,8789620,12,7.09
Ha412HOChr10,189301924,10,69.50
Ha412HOChr01,118629741,1,26.24
Ha412HOChr10,180269604,10,38.30
Ha412HOChr14,184945724,14,36.52
Ha412HOChr01,148745825,1,28.01
Ha412HOChr12,17861187,12,44.33
Ha412HOChr13,105042900,10,26.24
Ha412HOChr17,199091323,17,43.97
Ha412HOChr15,61832976,15,45.74
Ha412HOChr17,8620086,17,23.05
Ha412HOChr01,74932606,1,19.15
Ha412HOChr07,21889091,7,8.16
Ha412HOChr05,169985905,5,36.88
Ha412HOChr02,38145913,2,17.02
Ha412HOChr11,150253581,11,34.40
Ha412HOChr14,126375564,14,7.09
Ha412HOChr17,9796973,17,25.89
Ha412HOChr06,12254884,6,30.50
Ha412HOChr16,194824169,16,50.71
Ha412HOChr12,173216866,12,69.50
Ha412HOChr10,42663669,10,26.24
Ha412HOChr01,94741890,1,22.34
Ha412HOChr11,13810180,11,29.79
Ha412HOChr10,189262566,10,69.50
Ha412HOChr14,124809068,14,7.09
Ha412HOChr12,6185408,12,27.66
Ha412HOChr05,140938571,5,28.01
Ha412HOChr07,854187,5,28.01
Ha412HOChr10,58757174,10,26.24
Ha412HOChr01,111536116,1,26.24
Ha412HOChr14,136518567,14,9.57
Ha412HOChr06,153129616,14,1.77
Ha412HOChr06,16179532,6,34.40
Ha412HOChr14,142231330,14,13.12
Ha412HOChr16,120347991,16,43.97
Ha412HOChr05,181631038,5,58.51
Ha412HOChr10,131577394,10,26.24
Ha412HOChr10,33164058,10,26.24
Ha412HOChr08,33508558,8,35.11
Ha412HOChr03,181417803,3,69.15
Ha412HOChr10,157082056,10,26.60
Ha412HOChr09,189868100,9,59.93
Ha412HOChr08,40200398,8,36.52
Ha412HOChr01,113623757,1,26.24
Ha412HOChr12,15737977,12,42.55
Ha412HOChr12,65377090,12,59.22
Ha412HOChr09,114578281,9,27.30
Ha412HOChr16,19269445,16,41.84
Ha412HOChr14,156754249,14,16.31
Ha412HOChr04,108915733,4,34.40
Ha412HOChr02,59513294,2,17.38
Ha412HOChr17,12792262,17,29.43
Ha412HOChr01,7993974,1,17.73
Ha412HOChr17,21328975,17,32.62
Ha412HOChr12,34653391,12,55.32
Ha412HOChr17,25202868,17,32.62
Ha412HOChr04,67275320,4,34.04
Ha412HOChr01,53154445,1,18.09
Ha412HOChr08,11299532,8,27.66
Ha412HOChr10,32282698,3,69.15
Ha412HOChr01,33873366,1,18.09
Ha412HOChr04,190192369,4,36.88
Ha412HOChr07,138306769,7,18.09
Ha412HOChr16,210728175,16,70.57
Ha412HOChr17,23073338,17,32.62
Ha412HOChr01,140358412,3,69.15
Ha412HOChr02,18417925,2,16.67
Ha412HOChr09,47358288,9,24.47
Ha412HOChr13,162765302,13,19.15
Ha412HOChr10,4500601,10,6.03
Ha412HOChr13,93103480,13,5.67
Ha412HOChr11,181270003,11,43.97
Ha412HOChr04,200591051,4,42.91
Ha412HOChr06,11750121,6,30.14
Ha412HOChr14,187921938,14,48.58
Ha412HOChr04,9748120,4,24.47
Ha412HOChr17,49909499,17,33.69
Ha412HOChr15,13841919,15,31.21
Ha412HOChr14,11909339,14,1.42
Ha412HOChr10,118083281,10,26.24
Ha412HOChr10,120202039,10,26.24
Ha412HOChr05,144612109,5,28.01
Ha412HOChr02,126152527,2,17.73
Ha412HOChr14,189305890,14,54.26
Ha412HOChr03,172124827,3,42.55
Ha412HOChr07,125298081,7,9.93
Ha412HOChr14,127184687,14,7.45
Ha412HOChr01,11386606,16,45.39
Ha412HOChr01,102859045,1,25.53
Ha412HOChr11,155796793,11,37.23
Ha412HOChr09,177887741,9,51.42
Ha412HOChr04,185178041,4,36.52
Ha412HOChr17,12788259,17,29.43
Ha412HOChr12,19002815,12,46.81
Ha412HOChr17,50173224,17,35.46
Ha412HOChr06,22991224,6,40.07
Ha412HOChr14,123388578,14,5.67
Ha412HOChr08,109717073,8,41.84
Ha412HOChr11,10460349,11,28.72
Ha412HOChr08,86800672,8,37.59
Ha412HOChr14,154620641,14,14.89
Ha412HOChr14,156575642,14,16.31
Ha412HOChr16,194822061,16,50.71
Ha412HOChr10,156675137,10,26.60
Ha412HOChr13,90035583,13,3.90
Ha412HOChr08,37539199,16,45.39
Ha412HOChr11,166127268,11,37.94
Ha412HOChr03,53239390,3,25.89
Ha412HOChr14,156751164,14,16.31
Ha412HOChr09,159648407,9,45.39
Ha412HOChr08,37099031,8,35.11
Ha412HOChr07,1101130,7,0.00
Ha412HOChr08,113797159,8,41.84
Ha412HOChr01,137996819,1,30.50
Ha412HOChr13,8648336,13,3.90
Ha412HOChr01,6769178,1,15.96
Ha412HOChr09,74092838,9,25.89
Ha412HOChr01,141896956,1,42.20
Ha412HOChr10,7350824,3,32.98
Ha412HOChr16,163213491,16,45.74
Ha412HOChr10,160310143,10,26.60
Ha412HOChr05,169908489,5,36.17
Ha412HOChr01,132640580,1,28.37
Ha412HOChr04,190391847,4,36.88
Ha412HOChr08,45259349,8,37.23
Ha412HOChr17,4640577,17,12.41
Ha412HOChr13,116158713,6,43.97
Ha412HOChr09,140447419,9,36.52
Ha412HOChr10,136262689,10,26.24
Ha412HOChr09,41532728,9,59.57
Ha412HOChr12,103497045,12,63.12
Ha412HOChr01,1374097,1,4.26
Ha412HOChr15,149054581,15,46.81
Ha412HOChr09,105045517,9,25.18
Ha412HOChr14,121909538,14,5.32
Ha412HOChr03,162062780,3,36.52
Ha412HOChr02,15042989,2,14.89
Ha412HOChr17,9798838,17,25.89
Ha412HOChr04,213917036,4,59.22
Ha412HOChr08,49657572,8,37.23
Ha412HOChr01,158491077,17,31.91
Ha412HOChr06,41279428,6,41.49
Ha412HOChr01,53105524,1,18.09
Ha412HOChr08,86802848,8,37.59
Ha412HOChr12,65375247,12,59.22
Ha412HOChr01,149126679,1,46.81
Ha412HOChr17,10154888,17,25.89
Ha412HOChr03,146914360,3,32.98
Ha412HOChr12,19007956,12,46.81
Ha412HOChr12,15740514,12,42.55
Ha412HOChr15,3936871,15,13.48
Ha412HOChr12,14805893,12,42.55
Ha412HOChr09,137037208,14,7.80
Ha412HOChr01,45561288,1,18.09
Ha412HOChr09,191682544,9,65.96
Ha412HOChr08,96117907,8,41.49
Ha412HOChr09,172744976,9,51.06
Ha412HOChr14,121892307,14,5.32
Ha412HOChr14,131389308,14,7.80
Ha412HOChr15,653213,15,0.00
Ha412HOChr15,109133301,15,46.81
Ha412HOChr15,131177395,15,46.81
Ha412HOChr06,51466934,6,43.26
Ha412HOChr11,153808384,11,37.23
Ha412HOChr14,183228744,14,30.14
Ha412HOChr10,190539147,10,71.63
Ha412HOChr17,3563316,17,8.51
Ha412HOChr04,221536482,10,29.08
Ha412HOChr05,7675348,5,11.70
Ha412HOChr03,142285042,3,31.56
Ha412HOChr10,33162807,10,26.24
Ha412HOChr12,62655082,8,1.42
Ha412HOChr14,104440064,14,2.84
Ha412HOChr13,159079565,13,17.02
Ha412HOChr08,174280094,8,42.91
Ha412HOChr13,163984377,10,29.08
Ha412HOChr17,17809097,17,30.50
Ha412HOChr17,202546898,17,58.87
Ha412HOChr04,214130160,10,31.91
Ha412HOChr14,187919196,14,48.58
Ha412HOChr17,25792725,10,29.08
Ha412HOChr07,15269923,7,8.16
Ha412HOChr06,12255959,1,25.18
Ha412HOChr01,148628066,1,44.68
Ha412HOChr09,184259601,9,51.77
Ha412HOChr10,174451844,10,31.91
Ha412HOChr01,53842512,1,18.09
Ha412HOChr01,98647131,1,25.18
Ha412HOChr17,121407186,1,25.18
Ha412HOChr08,346162,8,0.00
Ha412HOChr01,152726583,1,59.93
Ha412HOChr08,32166428,8,35.11
Ha412HOChr12,20094190,12,51.06
Ha412HOChr03,1321863,3,0.00
Ha412HOChr10,137248419,10,26.24
Ha412HOChr05,140940881,5,28.01
Ha412HOChr05,173136722,5,38.30
Ha412HOChr08,87774322,8,37.59
Ha412HOChr05,109779872,5,25.53
Ha412HOChr13,5059890,13,5.67
Ha412HOChr05,76192284,5,25.53
Ha412HOChr17,180646750,17,36.52
Ha412HOChr01,75438709,1,19.15
Ha412HOChr10,128059035,10,26.24
Ha412HOChr08,100988381,8,41.49
Ha412HOChr16,999843,16,0.00
Ha412HOChr05,49937828,5,25.53
Ha412HOChr11,198999047,11,80.14
Ha412HOChr01,2272110,1,5.32
Ha412HOChr12,14988232,12,42.55
Ha412HOChr12,64322124,12,58.87
Ha412HOChr08,1720163,8,3.55
Ha412HOChr02,165372387,2,24.11
Ha412HOChr11,3011594,11,11.70
Ha412HOChr10,18277834,10,24.82
Ha412HOChr09,175161404,9,51.42
Ha412HOChr06,26499015,6,40.43
Ha412HOChr17,3557622,17,8.51
Ha412HOChr16,192728491,16,50.71
Ha412HOChr16,201288254,16,56.03
Ha412HOChr17,1216639,12,40.43
Ha412HOChr16,120349760,16,43.97
Ha412HOChr04,4798177,4,17.38
Ha412HOChr14,1323570,7,19.86
Ha412HOChr09,180245022,9,51.42
Ha412HOChr05,41717203,5,25.53
Ha412HOChr09,189870228,9,59.93
Ha412HOChr15,183033826,15,53.90
Ha412HOChr12,9784910,12,4.96
Ha412HOChr09,144541875,9,39.36
Ha412HOChr12,27984489,12,52.48
Ha412HOChr02,59514816,2,17.38
Ha412HOChr01,54159379,1,18.09
Ha412HOChr07,123501910,7,9.93
Ha412HOChr08,95349736,8,40.78
Ha412HOChr05,1743632,5,0.71
Ha412HOChr09,191895895,9,65.96
Ha412HOChr01,148620148,9,36.88
Ha412HOChr10,161418782,10,26.60
Ha412HOChr08,43737569,8,36.52
Ha412HOChr05,186108374,5,75.18
Ha412HOChr09,137038994,9,36.17
Ha412HOChr13,116166713,17,26.60
Ha412HOChr10,176938777,10,31.91
Ha412HOChr14,123391194,14,5.67
Ha412HOChr03,18331389,3,21.63
Ha412HOChr10,154386417,10,26.60
Ha412HOChr16,33536786,16,43.97
Ha412HOChr14,21233587,14,2.48
Ha412HOChr04,24044978,4,32.62
Ha412HOChr08,7298896,8,20.92
Ha412HOChr04,215184693,4,62.41
Ha412HOChr04,168306686,4,34.40
Ha412HOChr08,70691863,8,37.23
Ha412HOChr17,27006334,17,32.62
Ha412HOChr10,179188725,10,37.94
Ha412HOChr04,208090897,4,52.13
Ha412HOChr03,18203346,3,21.63
Ha412HOChr05,54876731,5,25.53
Ha412HOChr12,9781340,15,33.33
Ha412HOChr14,182833311,14,29.08
Ha412HOChr15,15873574,15,33.33
Ha412HOChr02,90432572,2,17.73
Ha412HOChr17,20347094,17,32.62
Ha412HOChr09,142665041,9,37.59
Ha412HOChr04,206407650,9,59.93
Ha412HOChr08,15297666,8,29.43
Ha412HOChr10,1524357,10,0.71
Ha412HOChr12,165358458,12,63.12
Ha412HOChr15,54679865,15,45.04
Ha412HOChr03,111415820,3,26.24
Ha412HOChr15,108558752,15,46.81
Ha412HOChr12,172706278,12,68.09
Ha412HOChr01,24014301,1,18.09
Ha412HOChr16,186327947,16,47.16
Ha412HOChr05,144824066,5,28.01
Ha412HOChr10,152534842,10,26.60
Ha412HOChr13,171229674,13,39.72
Ha412HOChr15,31001422,15,36.88
Ha412HOChr14,182781077,14,29.08
Ha412HOChr10,146481862,10,26.60
Ha412HOChr16,192878431,16,50.71
Ha412HOChr10,25211241,10,25.89
Ha412HOChr01,44591539,1,18.09
Ha412HOChr13,15500539,13,5.67
Ha412HOChr13,124458068,13,6.38
Ha412HOChr06,98515094,6,43.97
Ha412HOChr13,174504883,13,49.65
Ha412HOChr08,72462004,8,37.23
Ha412HOChr01,130501249,1,28.01
Ha412HOChr04,59555630,4,34.04
Ha412HOChr03,80284999,3,25.89
Ha412HOChr10,170106459,10,29.08
Ha412HOChr14,117266319,14,4.96
Ha412HOChr10,26324223,10,25.89
Ha412HOChr16,22052400,16,42.55
Ha412HOChr05,156991755,11,41.13
Ha412HOChr14,186135014,11,41.13
Ha412HOChr17,50173906,17,34.04
Ha412HOChr09,182090048,9,51.42
Ha412HOChr11,1575655,11,0.35
Ha412HOChr02,183880249,2,56.74
Ha412HOChr10,3192003,10,6.03
Ha412HOChr05,164746880,5,35.46
Ha412HOChr17,199380814,17,44.68
Ha412HOChr10,176762719,10,31.91
Ha412HOChr16,5654064,16,19.15
Ha412HOChr08,39464845,8,36.52
Ha412HOChr10,124674823,10,26.24
Ha412HOChr08,57491262,8,37.23
Ha412HOChr04,31495175,4,32.98
Ha412HOChr16,14685229,16,39.36
Ha412HOChr15,23008642,15,35.11
Ha412HOChr09,128077026,9,30.85
Ha412HOChr14,112073134,14,4.61
Ha412HOChr09,179460697,9,51.42
Ha412HOChr13,87012741,13,5.67
Ha412HOChr10,181181047,10,38.65
Ha412HOChr11,177977469,11,42.91
Ha412HOChr03,109589734,3,25.89
Ha412HOChr10,18124479,10,24.82
Ha412HOChr16,129090984,16,45.04
Ha412HOChr15,134676098,15,46.81
Ha412HOChr16,146733013,16,45.39
Ha412HOChr17,39168284,17,33.33
Ha412HOChr03,175471372,3,46.81
Ha412HOChr09,127581651,9,30.85
Ha412HOChr01,11374683,1,18.09
Ha412HOChr07,74581908,7,8.16
Ha412HOChr13,83281284,13,3.90
Ha412HOChr06,3918009,6,7.80
Ha412HOChr06,7794654,6,22.34
Ha412HOChr11,34348097,11,29.79
Ha412HOChr04,30390624,4,32.98
Ha412HOChr10,80188526,15,45.04
Ha412HOChr05,164209410,5,35.46
Ha412HOChr07,153558459,7,40.78
Ha412HOChr04,54802816,4,34.04
Ha412HOChr07,23247187,7,8.16
Ha412HOChr01,68074503,1,18.09
Ha412HOChr08,96739741,8,41.49
Ha412HOChr14,159058512,14,17.38
Ha412HOChr08,96613796,8,41.49
Ha412HOChr16,191509676,16,50.35
Ha412HOChr03,5280180,3,7.80
Ha412HOChr12,6456760,12,27.66
Ha412HOChr11,142396801,11,33.33
Ha412HOChr16,20255516,16,42.20
Ha412HOChr03,178498944,3,58.51
Ha412HOChr04,1199468,4,3.19
Ha412HOChr13,172523352,13,45.39
Ha412HOChr03,172788404,3,42.55
Ha412HOChr13,95564244,13,5.67
Ha412HOChr05,21263367,5,20.21
Ha412HOChr04,1592062,4,5.67
Ha412HOChr14,131616058,14,7.80
Ha412HOChr14,143492561,6,31.21
Ha412HOChr06,12847115,6,31.21
Ha412HOChr10,59545673,10,26.24
Ha412HOChr13,97610990,13,5.67
Ha412HOChr15,133715804,9,28.01
Ha412HOChr10,172298028,4,5.67
Ha412HOChr02,16588125,2,16.67
Ha412HOChr04,176499858,4,35.82
Ha412HOChr16,65286335,16,43.97
Ha412HOChr01,127181508,6,31.56
Ha412HOChr14,185538891,14,37.23
Ha412HOChr16,113892266,16,43.97
Ha412HOChr01,38878170,1,18.09
Ha412HOChr08,62806184,7,25.18
Ha412HOChr09,172305797,9,51.06
Ha412HOChr09,7608955,9,7.45
Ha412HOChr16,8900241,16,26.60
Ha412HOChr05,175350644,5,44.68
Ha412HOChr05,122585701,5,25.53
Ha412HOChr15,60768983,15,45.74
Ha412HOChr15,8312654,16,47.16
Ha412HOChr16,121032978,16,43.97
Ha412HOChr10,20924892,10,25.53
Ha412HOChr08,5726600,8,18.79
Ha412HOChr14,178577884,14,26.24
Ha412HOChr14,81629478,14,2.48
Ha412HOChr09,130566039,9,31.91
Ha412HOChr14,184472573,14,32.27
Ha412HOChr01,67710852,1,18.44
Ha412HOChr16,174143564,16,47.16
Ha412HOChr04,213080779,4,56.38
Ha412HOChr03,140394468,3,31.21
Ha412HOChr05,41273506,5,25.53
Ha412HOChr10,174016760,10,31.91
Ha412HOChr03,112454722,3,26.60
Ha412HOChr09,186776229,9,52.13
Ha412HOChr09,199502220,9,95.74
Ha412HOChr10,95948027,10,26.24
Ha412HOChr16,35687313,16,43.97
Ha412HOChr11,42095860,11,29.79
Ha412HOChr10,90810548,10,26.24
Ha412HOChr10,38126980,10,26.24
Ha412HOChr17,25674594,17,32.62
Ha412HOChr02,153328742,2,21.99
Ha412HOChr06,25990599,6,40.07
Ha412HOChr01,149612619,1,49.65
Ha412HOChr14,152193915,14,14.54
Ha412HOChr10,25934528,10,25.89
Ha412HOChr11,191783875,11,59.57
Ha412HOChr04,206872162,4,50.71
Ha412HOChr10,46192260,10,26.24
Ha412HOChr11,176746444,11,36.88
Ha412HOChr09,180798449,9,51.42
Ha412HOChr11,13150628,11,29.79
Ha412HOChr13,87395675,13,5.67
Ha412HOChr04,200967497,4,44.68
Ha412HOChr06,34562958,6,40.78
Ha412HOChr17,170743146,17,36.17
Ha412HOChr13,171352461,13,41.84
Ha412HOChr13,170846876,13,37.59
Ha412HOChr14,10290552,14,1.42
Ha412HOChr12,19880537,12,51.06
Ha412HOChr05,104578577,5,25.53
Ha412HOChr13,4162049,13,3.19
Ha412HOChr15,6731118,15,19.86
Ha412HOChr07,155474327,7,49.65
Ha412HOChr08,11127440,8,28.01
Ha412HOChr02,27553934,2,16.67
Ha412HOChr14,110471677,14,4.26
Ha412HOChr08,134994243,7,7.80
Ha412HOChr02,179252944,2,41.13
Ha412HOChr11,150699996,11,34.40
Ha412HOChr16,127841155,16,45.04
Ha412HOChr02,176719687,2,34.40
Ha412HOChr13,82167233,13,5.67
Ha412HOChr14,3587421,14,0.00
Ha412HOChr08,42477370,8,36.52
Ha412HOChr09,144332179,9,39.36
Ha412HOChr10,185231401,10,47.16
Ha412HOChr04,30508962,4,32.98
Ha412HOChr16,54917112,16,43.97
Ha412HOChr04,159522442,4,34.40
Ha412HOChr17,140985591,17,34.40
Ha412HOChr14,93268016,14,2.84
Ha412HOChr17,28257239,17,32.62
Ha412HOChr11,1606673,11,1.42
Ha412HOChr07,131514891,7,12.06
Ha412HOChr07,134049770,7,17.38
Ha412HOChr03,3838040,3,4.26
Ha412HOChr08,174342134,8,48.94
Ha412HOChr08,27712621,8,34.40
Ha412HOChr10,189092789,10,67.73
Ha412HOChr09,188444904,9,58.87
Ha412HOChr02,165190885,2,23.76
Ha412HOChr01,59361693,1,18.09
Ha412HOChr14,168913076,14,20.57
Ha412HOChr13,63621429,13,5.67
Ha412HOChr13,174071795,13,48.23
Ha412HOChr12,161470091,12,63.12
Ha412HOChr15,177539921,15,46.81
Ha412HOChr01,154066454,1,60.28
Ha412HOChr14,184253822,14,32.98
Ha412HOChr16,458940,16,0.00
Ha412HOChr05,726140,5,0.00
Ha412HOChr11,175119959,11,41.13
Ha412HOChr06,84502716,6,43.97
Ha412HOChr02,90860369,2,17.73
Ha412HOChr15,18040940,15,33.33
Ha412HOChr15,2989179,15,8.87
Ha412HOChr16,8632835,16,25.89
Ha412HOChr10,156631864,10,26.24
Ha412HOChr02,165193485,2,23.76
Ha412HOChr17,19807522,17,32.62
Ha412HOChr14,188747157,14,54.26
Ha412HOChr14,188366436,14,48.94
Ha412HOChr13,90826433,13,5.67
Ha412HOChr07,101420323,7,8.16
Ha412HOChr06,8078410,6,22.70
Ha412HOChr16,113942652,16,43.97
Ha412HOChr08,85096940,8,37.59
Ha412HOChr06,25989365,6,40.07
Ha412HOChr06,45559069,6,41.84
Ha412HOChr04,216659861,4,68.79
Ha412HOChr16,5638112,16,18.79
Ha412HOChr08,3559219,8,13.12
Ha412HOChr09,121323984,9,28.01
Ha412HOChr02,157710246,2,22.70
Ha412HOChr05,48753221,5,25.53
Ha412HOChr09,126236886,9,30.85
Ha412HOChr02,3824337,2,0.35
Ha412HOChr16,129818270,16,45.04
Ha412HOChr10,9757989,10,7.45
Ha412HOChr11,153607089,11,36.88
Ha412HOChr05,94808847,5,25.53
Ha412HOChr10,113598663,10,26.24
Ha412HOChr04,213331782,4,57.80
Ha412HOChr17,19662872,17,31.56
Ha412HOChr06,5717285,6,16.67
Ha412HOChr13,82263518,13,5.67
Ha412HOChr08,5979828,8,19.15
Ha412HOChr01,5562081,1,10.64
Ha412HOChr10,168378719,10,28.72
Ha412HOChr04,52690472,4,32.98
Ha412HOChr03,52916044,3,25.89
Ha412HOChr15,60538444,15,45.74
Ha412HOChr15,31115268,15,36.88
Ha412HOChr04,178405877,4,35.82
Ha412HOChr12,44374519,12,56.74
Ha412HOChr13,116087255,13,5.67
Ha412HOChr15,103759996,15,46.81
Ha412HOChr05,109922303,5,25.53
Ha412HOChr16,214272093,10,6.03
Ha412HOChr01,156285321,1,63.12
Ha412HOChr03,145601720,3,31.91
Ha412HOChr06,82593888,6,43.97
Ha412HOChr01,94641494,1,22.34
Ha412HOChr16,194809986,16,50.71
Ha412HOChr07,152044211,7,36.88
Ha412HOChr11,10227093,11,28.72
Ha412HOChr14,150438044,14,14.54
Ha412HOChr17,2010573,17,2.13
Ha412HOChr10,99672568,14,0.00
Ha412HOChr15,13363533,15,30.14
Ha412HOChr03,16420620,3,21.63
Ha412HOChr06,3275133,6,7.09
Ha412HOChr04,60865806,4,34.04
Ha412HOChr12,61744802,12,58.51
Ha412HOChr11,198387243,11,70.21
Ha412HOChr11,145049383,11,33.33
Ha412HOChr06,97831341,6,45.04
Ha412HOChr08,123746947,8,42.55
Ha412HOChr16,129146530,16,45.04
Ha412HOChr04,7106656,4,23.40
Ha412HOChr03,181281732,3,69.15
Ha412HOChr14,152874713,14,14.54
Ha412HOChr13,43267309,13,5.67
Ha412HOChr02,177772368,2,37.23
Ha412HOChr02,148154443,2,21.99
Ha412HOChr12,19231093,12,47.16
Ha412HOChr13,47260406,9,46.45
Ha412HOChr14,186453326,14,40.78
Ha412HOChr02,162836974,2,23.76
Ha412HOChr07,67747720,7,8.16
Ha412HOChr11,177478374,11,42.20
Ha412HOChr16,205593184,16,62.06
Ha412HOChr03,177645614,3,57.09
Ha412HOChr09,109795726,15,50.35
Ha412HOChr05,173142315,5,38.30
Ha412HOChr15,30859351,15,36.88
Ha412HOChr02,177181009,2,36.88
Ha412HOChr02,156366912,2,22.34
Ha412HOChr15,74460612,15,46.10
Ha412HOChr01,140271838,1,36.88
Ha412HOChr09,199718594,9,95.74
Ha412HOChr10,163599254,10,28.37
Ha412HOChr16,120483560,16,43.62
Ha412HOChr14,181424413,14,28.72
Ha412HOChr06,18600753,6,34.40
Ha412HOChr04,18947380,4,27.30
Ha412HOChr10,5228854,10,6.03
Ha412HOChr08,3003289,8,13.12
Ha412HOChr10,181796773,10,40.78
Ha412HOChr16,120889910,16,43.97
Ha412HOChr05,181155464,5,58.51
Ha412HOChr11,11358106,11,29.43
Ha412HOChr15,730009,15,0.00
Ha412HOChr05,21375654,5,20.21
Ha412HOChr08,35842140,8,35.11
Ha412HOChr11,172920234,11,41.13
Ha412HOChr04,218054349,4,73.40
Ha412HOChr17,3375469,17,8.16
Ha412HOChr13,171252448,13,39.72
Ha412HOChr16,122160134,16,43.97
Ha412HOChr16,48163748,15,49.65
Ha412HOChr02,18915497,2,16.67
Ha412HOChr12,12410429,12,40.43
Ha412HOChr09,134131603,9,34.75
Ha412HOChr10,14363261,10,22.70
Ha412HOChr08,84616561,8,37.59
Ha412HOChr13,86659227,13,5.67
Ha412HOChr05,14511425,5,19.86
Ha412HOChr05,162989964,5,35.11
Ha412HOChr07,74273104,7,8.16
Ha412HOChr04,198512260,4,42.91
Ha412HOChr06,18888833,6,34.40
Ha412HOChr02,18921122,2,16.67
Ha412HOChr07,158405488,7,56.74
Ha412HOChr01,95320669,1,24.11
Ha412HOChr14,127176652,14,7.45
Ha412HOChr13,82562700,13,5.67
Ha412HOChr15,65060169,16,45.04
Ha412HOChr13,174888641,13,50.35
Ha412HOChr05,174931515,16,20.92
Ha412HOChr02,184215047,2,57.09
Ha412HOChr11,174968736,11,41.13
Ha412HOChr08,32972171,8,35.11
Ha412HOChr01,131344977,1,28.37
Ha412HOChr01,138794922,1,32.27
Ha412HOChr05,5374921,5,9.57
Ha412HOChr12,165338088,12,63.12
Ha412HOChr06,24100613,6,40.07
